"filename","run_id","commit","neigh","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"Carbon_hmin",12,20,5,0.916736563890536,0.788512992254154,3.43190944433141,1.53453400500215,0.924585850196309,0.822080051131385,3.28945859093732,1.49620465586924,0.0613959645982573,0.907524844759649,0.957754999424936,34.5603265762329
"Carbon_hmin",13,20,0,0.905429663917256,0.826292650173407,3.29390563638218,1.4280654677884,0.955564727634471,0.567751244250668,4.69752521007228,2.23689514177318,-0.0149295214032443,0.954654345214186,0.976115154509628,34.1179175376892
"Carbon_hmin",14,20,0,0.926476961026723,0.734902065636474,3.71184854195849,1.62266519004436,0.918026930423828,0.789785165937014,3.35896446906651,1.59537055688443,-0.0512126936919607,0.911312360365114,0.949954617090726,33.7324974536896
"Carbon_hmin",15,20,0,0.920258785936119,0.784959463538988,3.54635610451302,1.54466575195291,0.934662789609071,0.6430788382886,3.90737730402739,1.95154921181963,-0.0104321820596127,0.934460485898928,0.965660267333898,34.275710105896
"Carbon_hmin",16,20,0,0.920662778781053,0.758703419853672,3.57929076033302,1.59482607872437,0.926816962273671,0.74432112534195,3.60296668493015,1.67938267159317,-0.0136065044288828,0.922917920289235,0.957434053672078,35.9037530422211
"Carbon_hmin",17,20,0,0.91920311213315,0.794610692800459,3.49536393428105,1.53534304415202,0.958945844268429,0.516398623165598,4.89897775849477,2.32378621120991,0.010282829083258,0.958307015818928,0.979241131630789,34.4511530399323
"Carbon_hmin",18,20,0,0.911837287118556,0.813124557920292,3.3858348281587,1.46349041903695,0.94725447269651,0.600736112960081,4.31360341137928,2.09326520059493,0.0320412557804663,0.946223381701167,0.973191722175926,33.6825747489929
"Carbon_hmin",19,20,0,0.922706315196171,0.75381631252233,3.6190597004837,1.57863391947325,0.924942309259707,0.726485568439768,3.65089467065632,1.74470086545854,0.00658033942326922,0.924928462725806,0.960892565669695,34.7253520488739
"Carbon_hmin",20,20,9,0.93477479835349,0.678244288900498,3.93621532632713,1.79876192098535,0.890049172848464,0.924993971711607,3.01355640036591,1.32703567540947,-0.00675478747661823,0.889816828589596,0.94082176153253,34.3845722675323
"Carbon_hmin",21,20,0,0.921390133925837,0.775391499451693,3.55614566667006,1.59919215116086,0.932829888561395,0.67424501348953,3.82660545268417,1.76122919152807,0.0174269336330485,0.931664473570505,0.965808902811462,36.2117698192596
"Carbon_hmin",22,20,0,0.916310431545455,0.781180915347085,3.50937991431069,1.58734036589854,0.937981281102463,0.661652242124599,3.95862536859683,1.76830051424457,-0.00540105758176137,0.936146440859334,0.965613585578984,36.4456527233124
"Carbon_hmin",23,20,0,0.923104169231029,0.746443042164543,3.62614122176603,1.61097355333768,0.917926031610145,0.786483159904807,3.43679105738079,1.58617509388376,-0.0430364009748773,0.91528356783713,0.95362878082546,35.9028828144073
"Carbon_hmin",24,20,0,0.918129874213203,0.775991416435402,3.48464892740837,1.58506907930778,0.927555112369017,0.730410370640308,3.70912441759051,1.65660298461982,0.00637310342872598,0.927267064903545,0.961627974758132,36.1364250183105
"Carbon_hmin",25,20,0,0.924790116375131,0.758258215188698,3.65159865520406,1.56938622775602,0.922465812090958,0.735634329760332,3.46894229108244,1.73999492440357,0.0478388613348235,0.916846646930236,0.959780815908441,36.4010968208313
"Carbon_hmin",26,20,0,0.918946542670078,0.785516309274458,3.50493856696983,1.56584909247281,0.939597595993695,0.637801343493045,4.06165353202369,1.86186500250442,-0.00348949353954041,0.939344782039052,0.968228976974021,34.058366060257
"Carbon_hmin",27,20,0,0.908821684189616,0.82652131007026,3.30103777703986,1.52446160147146,0.950462223508321,0.598447011753701,4.4307876082921,1.95088283017528,0.0308059292077116,0.94903030303407,0.974793864630915,35.049131155014
