"filename","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"Gypsum","mean",5.32879226911807,0.956393670778886,4.90952195150601,2.69612899343882,0.123790937480612,0.955645946439116,0.977572373172575
"Gypsum","sd",0.803191981824987,0.0134267595622673,0.702838541016689,0.46185505448985,0.278233815819518,0.0142409687521421,0.00687573096708004
"Gypsum","q25",4.74261023142683,0.951160626519954,4.51962791573425,2.36939127202262,-0.055152381370785,0.950955392649474,0.974975456919798
"Gypsum","med",5.34837376887201,0.956997424158252,4.79553463733415,2.72842102462698,0.117898579642734,0.956430600481174,0.978002992949145
"Gypsum","q75",5.71465588991471,0.966229748687971,5.42121224632331,2.98604025550239,0.318070084632415,0.965912199195923,0.982425777760437
"Gypsum","q2.5",4.10376709762496,0.921426432306552,3.48054552757842,1.86080575516535,-0.368972778313435,0.917202584529615,0.959515724097694
"Gypsum","q97.5",7.12557766082744,0.97512714741171,6.28037203387919,3.47711171009598,0.709022793889582,0.974598151450779,0.986935778352871
