"filename","MLRA","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","B",2,16,0.0446915258259224,19,0.792277097749754,1.81264748402666,2.10797689077749,0.919541944690383,0.865374863823721,2.6337935845269,2.23893248573903,0.464601294949164,-0.0939619970279026,0.79904460816423,0.861741255575255,18.0135900974274
"TC","B",3,16,0.0510959396394292,18,0.875339279197054,1.52763714419296,3.4823521282275,1.18710463371067,0.801850183877067,0.687923354486134,2.12607460240207,1.85875019602314,0.203980554545901,0.777143831410065,0.886049122653221,17.051337480545
"TC","B",4,16,0.0483030032083693,19,0.877546603654689,1.02057127290385,2.92408801191322,1.38849071360595,0.429150610979116,5.83077408643848,1.18154645964372,0.318577671242725,-0.761451007144275,0.278427368761458,0.339503412798138,17.7827131748199
"TC","B",5,16,0.0509727232662351,19,0.785491118253327,2.01706884305844,2.27500804970892,0.722559016771136,0.96533701465683,1.30823180945876,3.39665762343443,1.36855472941047,0.102329885919498,0.912687160379925,0.944367556103461,16.9650712013245
"TC","B",6,16,0.0446789925367687,18,0.899263779670665,1.33818302344355,3.85318831267656,1.23384805446955,0.918566753681688,0.754692368989088,3.39732166561543,1.88014484882186,0.11721107307648,0.912721289466197,0.957257904495254,16.3130152225494
"TC","B",7,16,0.0458007018929463,19,0.867143260244745,1.60112415894514,2.67975349541779,1.06037437385153,0.925886975156217,2.07858802269226,2.44894322156834,0.665446536254185,-0.0793206115674113,0.8320328990853,0.882618716125725,15.4304194450378
"TC","B",8,16,0.0578576765744626,18,0.848532117716571,1.68310529160659,3.04521111984577,0.84053424468151,0.885791763336698,1.02628888923918,2.65697853970149,1.86594845767028,0.249200574004218,0.857306048228069,0.913426575862967,16.6590492725372
"TC","B",9,16,0.0372136246329567,18,0.862929908431721,1.65864112450306,2.77042312644741,1.05607236648302,0.961917721131004,0.966072426722125,4.57686125682659,1.57758427613044,0.134992273370303,0.951910953730146,0.973065145395474,18.2518999576569
"TC","B",10,16,0.0421962317519009,19,0.852324017723215,1.38070703185773,2.68221367848392,1.25046992422206,0.68426688306563,4.10532978064005,1.47856003296494,0.32456571608049,-0.353106072155653,0.53920926991863,0.618142168914276,19.0466134548187
"TC","B",11,16,0.0444451373671534,18,0.876612646919067,1.29010086153968,3.97522712058693,1.26383326963606,0.838821740048655,1.25084926520909,2.16098868716701,1.18966073801966,0.0648517346179033,0.784286824500305,0.853046352858543,16.2985026836395
