"filename","Texture","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"TC","LoSa","mean",1.84007548190029,0.681477425774939,1.82288665011128,0.789325793804092,-0.0203824952207543,0.660408263143533,0.761170452982808
"TC","LoSa","sd",0.587141013449016,0.116414916989728,0.391287194295755,0.295496603561657,0.0909061697058938,0.125694385218683,0.109110187457349
"TC","LoSa","q25",1.35377804620267,0.581478853592541,1.48201531841089,0.539342840379475,-0.0801771889949281,0.543972460073,0.657176257708584
"TC","LoSa","med",1.86869758958097,0.665008864018618,1.68054809306659,0.675825550337563,-0.0112234451857245,0.645361260571327,0.761834778246161
"TC","LoSa","q75",2.29325468554349,0.796749414776945,2.1388744841121,0.984779026550925,0.0459391589281642,0.781064722329931,0.860107817387555
"TC","LoSa","q2.5",0.949449200608404,0.515889009448449,1.39547052430691,0.468961179673264,-0.197797668318035,0.485603362200094,0.602028658126113
"TC","LoSa","q97.5",2.69088827296212,0.849825054458034,2.55968409637591,1.44120245327409,0.122678688570925,0.84707705994241,0.915255648552197
"TC","Sa","mean",2.05715719807641,0.351390736305217,1.26081539133669,0.408872315435644,-0.0528417182931547,0.332967655950788,0.440117673833857
"TC","Sa","sd",0.697647819399196,0.144824393301206,0.211573280579742,0.217754356439651,0.0717344931666867,0.149054869615658,0.167249620670054
"TC","Sa","q25",1.70398550559113,0.253644065972121,1.14199058919539,0.279348358038578,-0.0887599071871967,0.232267426800889,0.320130865745322
"TC","Sa","med",2.10255357395467,0.311065581875108,1.19113646824558,0.331548884782933,-0.0548502078572482,0.294286195670618,0.400983082098657
"TC","Sa","q75",2.57720532983364,0.375608880110947,1.25425865490807,0.432322988149565,-0.00611298534835641,0.363545621777874,0.493301343392724
"TC","Sa","q2.5",0.666395739818687,0.212853456503398,1.10857729643229,0.222480604436199,-0.210000958036884,0.185292141534808,0.25393788057195
"TC","Sa","q97.5",3.12184876468344,0.727966983041371,1.88949294051093,1.02605529935535,0.0977969103063141,0.719557078021446,0.843503564632193
"TC","SaClLo","mean",1.34929403053826,0.721152602455636,2.27230155666832,1.44874816223201,-0.020949727303449,0.711298457553111,0.791980306922744
"TC","SaClLo","sd",0.922789242756867,0.232998911848052,0.741340336732045,0.649837491031651,0.0840943586900457,0.233007069983057,0.203182169809188
"TC","SaClLo","q25",0.767740626371774,0.723407503469,1.85188856027311,1.16682330814771,-0.074162199991301,0.705988564124248,0.807764721651476
