"filename","Order","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"TC","alfisols","mean",0.877335553182506,0.965315999079802,5.5631016196783,1.44286623291154,0.0294848889999672,0.963955619722285,0.981097150933933
"TC","alfisols","sd",0.173595842693872,0.0131814114725806,1.0944088017081,0.300331772063007,0.0282741179625113,0.0135603883189424,0.00734353988829493
"TC","alfisols","q25",0.74893902010297,0.956574360795076,4.70717639826831,1.19027730487206,0.00701750308901442,0.954839906235448,0.976173777488603
"TC","alfisols","med",0.866849322734198,0.967045539990457,5.32441818876273,1.38319439682502,0.0319553321652212,0.964697799740242,0.981266268027142
"TC","alfisols","q75",1.01869529468739,0.97646825981867,6.47500097890789,1.65196689980533,0.0473359130835465,0.97613245127411,0.987671754194355
"TC","alfisols","q2.5",0.590720507447439,0.93557346744893,3.91037730445039,1.0583483076124,-0.020903094042377,0.934410643376522,0.96472840490479
"TC","alfisols","q97.5",1.14775869778341,0.983225863742238,7.69001808796586,2.01386996925557,0.0813173259827866,0.9830780438464,0.991420793467748
"TC","andisols","mean",1.82310642873933,0.981835336759684,7.46086747907009,2.72541049047985,0.200839430422089,0.98096237231607,0.990168951476598
"TC","andisols","sd",0.253313937830159,0.00529387656199689,1.00034359291955,0.419024474495553,0.0945736779273282,0.00544506152005646,0.00289054786044891
"TC","andisols","q25",1.64456192684043,0.978471498305702,6.64040160428603,2.46638073860651,0.128698567758104,0.977264713973355,0.988161590815536
"TC","andisols","med",1.72468136398148,0.982837671098085,7.54823985101453,2.76045824934927,0.216827497818441,0.982403269448486,0.99107757997551
"TC","andisols","q75",1.99738871275179,0.985691657220603,8.11294521963619,2.98457155934044,0.267558400616777,0.984769774155298,0.992231212240186
"TC","andisols","q2.5",1.47822096945552,0.969070940775398,5.63969465328042,1.9336684582996,0.0447512121285208,0.968481022909871,0.983750193965446
"TC","andisols","q97.5",2.31807588151076,0.989190583996667,9.39972859509865,3.35219730040407,0.370975139987906,0.988629015082705,0.994168016459025
"TC","aridisols","mean",1.08784637493325,0.864966388356571,3.2626179084416,2.76320246917333,-0.0124974371557391,0.8575080328314,0.912492556420253
"TC","aridisols","sd",0.541927406597567,0.0988954043694625,1.13925748328056,1.17115568485486,0.0633483233124107,0.104156936711837,0.0703628878619765
"TC","aridisols","q25",0.63360053437889,0.762844966939572,2.01461004160438,1.5576960736144,-0.0524783587118806,0.753024709274697,0.846648647231049
"TC","aridisols","med",0.767726638960242,0.930630209847318,3.64209840876716,3.0455891100161,-0.00368869559679298,0.924446387424039,0.957989851581741
"TC","aridisols","q75",1.58771099771213,0.945616026235846,4.24984954980872,3.78960644479765,0.0343460407764159,0.944506424182633,0.970689935399042
"TC","aridisols","q2.5",0.549318608560593,0.69928329114674,1.79005960104389,1.16686013935724,-0.160127763443971,0.687229130743447,0.795831157537147
"TC","aridisols","q97.5",2.00208278423631,0.960920798107109,4.97692287857229,4.40360112777984,0.0825806219866219,0.959493372900941,0.97864569045886
"TC","entisols","mean",3.01243462106575,0.854497264010317,2.66490833201294,0.595884514220525,-0.0649090640291413,0.850755680016833,0.914661205987409
"TC","entisols","sd",0.496172636648794,0.0377966463030486,0.400851435877349,0.105549082720422,0.113196788206421,0.0389610783838997,0.0249702902200118
"TC","entisols","q25",2.70104481013654,0.834556823533277,2.43933864316574,0.524366263147241,-0.139451121825342,0.831717581795405,0.89975852829174
"TC","entisols","med",2.98759610298884,0.853013658359811,2.60190113552436,0.575623785697909,-0.0688123031439629,0.852089235402139,0.917135407022407
"TC","entisols","q75",3.35187107126362,0.882878972321827,2.8754568883619,0.648413076644956,0.0301088314350762,0.878886278490625,0.931718015997807
"TC","entisols","q2.5",1.96050937652157,0.78173761284273,2.12332761620529,0.462549001857382,-0.271531813722619,0.777640547520454,0.867392847609377
"TC","entisols","q97.5",3.90900163289129,0.926980347070366,3.68030258040915,0.892488262278917,0.109548252768974,0.925799220633353,0.960149382257792
"TC","gelisols","mean",3.07778151541293,0.971616368826414,5.84374978869391,10.4490630422671,0.30864069422995,0.969686822133313,0.984066393813318
"TC","gelisols","sd",0.308146315546776,0.00552079084821191,0.584067274975036,1.33135188397582,0.274605347492719,0.00588056509366099,0.0032724755863066
"TC","gelisols","q25",2.87189583031132,0.966598029395867,5.33962928458769,9.5944571075826,0.12680718036929,0.964705937726672,0.981511043712389
"TC","gelisols","med",3.06251014903114,0.972675650870803,5.84558704941979,10.3902851752352,0.314083425276306,0.970551235660976,0.984661873110037
"TC","gelisols","q75",3.36682987173609,0.975575653720264,6.21264003938947,11.30299716041,0.458543247886322,0.973927439478904,0.98637170473387
"TC","gelisols","q2.5",2.45724872999145,0.960754165157426,4.87341419156354,8.17987596655628,-0.230913322917098,0.957621620030608,0.977539244428639
"TC","gelisols","q97.5",3.62718838586594,0.980308587910028,6.87527935263718,12.4429943930995,0.853908355429015,0.978684720577431,0.989033308073163
"TC","histosols","mean",3.18905139780043,0.974147115609971,6.13932902821612,11.9992390776347,0.365999777779211,0.972431269404576,0.985545939386256
