"filename","Order","run_id","C","sigma","pca_components","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","andisols",14,8,0.0454075526312281,16,0.979978917513343,1.83546934409548,7.22570061994183,2.64278010450261,0.98481201058038,1.72470363631198,8.03902343753872,2.95687482337836,0.0938651613422332,0.984488401491302,0.992053798519261,35.790744304657
"TC","andisols",15,8,0.0448848556106285,16,0.979545155247102,1.80591759249667,7.08784169664416,2.57467997948449,0.988202728465067,1.66672941522943,8.86791153831735,3.35347370660678,0.309607888303932,0.987252634434071,0.993444083493818,35.3791918754578
"TC","andisols",16,4,0.0469479686611181,16,0.985060308343693,1.72094658792993,7.99933043469236,3.07272249591474,0.968189070546551,2.31501755991773,5.4513700334332,1.85826711835088,0.206349588657653,0.966267244388736,0.982153083960668,36.3669767379761
"TC","andisols",17,4,0.0475030089436162,16,0.980291439436423,1.94543624327084,7.10326096629068,2.7326944578054,0.984574763795092,1.61332687614942,7.74011721929953,2.72271306883824,0.325060681906894,0.983267221227041,0.991358512556805,34.9019277095795
"TC","andisols",18,8,0.0497864220643462,16,0.98440780474192,1.78686450676308,7.81944681576972,3.02101239885209,0.969938019303443,2.12072634980906,5.68100077480885,1.89413094261863,0.227870486365733,0.968939142018445,0.983832150767831,35.3960485458374
"TC","andisols",19,4,0.0500610316694205,16,0.982319414771746,1.8737465728729,7.34361440562271,2.76366986601622,0.975836938962051,2.00229460758503,6.30614616970744,2.06985323453407,0.352227445411437,0.974792192196983,0.987038913037618,35.3372893333435
"TC","andisols",20,8,0.0487356971550722,16,0.97972029592417,1.96640844899155,7.00735631592609,2.57641469278582,0.983363608962339,1.64848978337233,7.64291589509682,2.77030470316753,0.100551977583149,0.982838905457241,0.9911601326071,35.4501898288727
"TC","andisols",21,4,0.0493678782024131,16,0.983294272459837,1.69151505626779,7.72495838207956,2.78917048507375,0.974267566605912,2.31896378132809,6.15691234004029,2.33543475478446,0.250755523449706,0.973555387698287,0.986336400273658,33.4670648574829
"TC","andisols",22,8,0.0469887563761681,16,0.980716392959207,1.8546555752955,7.23223504229443,2.65727165768489,0.986098443012538,1.64881568742501,8.20361830952173,2.9614524881345,0.0925969692028163,0.985104597143662,0.992266121394059,35.8581399917603
"TC","andisols",23,8,0.0469656786413921,16,0.982109717646664,1.84009042723424,7.42502955427383,2.77737232059924,0.982090011653569,1.77202886554432,7.29281636693714,2.6470129641817,0.229309652352742,0.981151682512213,0.990252455383663,35.8925766944885
"TC","andisols",24,8,0.0547618215736275,16,0.975935995251417,1.95993532970466,6.57570497329298,2.3531052071473,0.987135038605074,1.69066739702148,8.64943872950515,3.24088819578176,0.281169469795594,0.986600540149657,0.993171770032414,31.8147194385529
"TC","andisols",25,4,0.0493571706908322,16,0.98204789864418,1.78183834541031,7.62877478214126,2.65207035316766,0.978042039090279,1.97776150349783,6.62322641968642,2.62915167010971,0.0515634767059845,0.97714801443863,0.988099876154208,33.468808889389
"TC","andisols",26,64,0.0493961528509077,16,0.979123483794082,1.96761944454334,6.97010415801428,2.5772538379122,0.982100186977584,1.74497485897438,7.33368957547422,2.75061179553102,0.292979892211887,0.981361193529541,0.990461242360818,35.3626811504364
"TC","andisols",27,4,0.0475710038211784,16,0.980639272331205,1.91730165502284,7.33987058550593,2.64308139083082,0.981101754428769,1.652463072285,7.12727586823786,2.64075113277169,0.325418330456157,0.980265959867383,0.989959736499291,33.650593996048
"TC","andisols",28,64,0.0446211008355871,16,0.982144378493798,1.82785697841259,7.43329013782921,2.74303683724442,0.983986434721531,1.68697182851925,7.76905800250804,2.81862514217186,0.07491055113786,0.983391652723517,0.991428202734565,33.6604831218719
"TC","andisols",29,32,0.0480373160641935,16,0.983264524385185,1.71038022409363,7.60400107901745,2.77521277616232,0.978420326956926,2.22092559072466,6.48244055030472,2.27780928867111,0.0191179332873497,0.976144635338457,0.987353755879551,32.4649097919464
"TC","andisols",30,8,0.054710381727117,16,0.983430655911154,1.73562999934247,7.60165505709549,2.82352029917468,0.974355056406262,2.26253026212717,6.19163484204747,2.22369580828051,0.159432808792586,0.973851157214193,0.986498250271112,33.8660697937012
"TC","andisols",31,8,0.0463748761970817,16,0.980512394279325,1.86200712129659,7.12729554686721,2.6326969048252,0.987655816110066,1.59721476211493,8.67133632376802,3.07800837220552,0.128090754551228,0.986668129606413,0.993088645230133,34.6646018028259
"TC","andisols",32,4,0.048091464775106,16,0.982514271991153,1.8126665241499,7.39666573175635,2.85076134035378,0.979844058265638,1.9281674777063,7.02145366059882,2.08036658971748,0.169021110797825,0.979666643413551,0.989683468042366,34.7236270904541
"TC","andisols",33,8,0.0479712226144056,16,0.979155027943739,1.92177207241241,6.91364166019074,2.38977651716776,0.986841120637441,1.62033806003057,8.5189285865968,3.88237837225233,0.113112236147497,0.986186835313121,0.992877547523301,32.7505412101746
"TC","andisols",34,16,0.0467248281502061,16,0.981490745633023,1.85289305285167,7.31262926227375,2.6746485569541,0.983238396560015,1.73743874966196,7.59955798526837,2.78768303109526,0.296858327979655,0.982642527781701,0.991167796608359,32.8172237873077
"TC","andisols",35,8,0.045158607916922,16,0.979570628336127,1.91714990194307,7.07728060262141,2.56619545764976,0.986364929539285,1.5711288459711,8.37477586298553,3.133726099311,0.284373738167126,0.985707218334699,0.992707159378151,34.8917388916016
"TC","andisols",36,8,0.0458185651332762,16,0.985225912448163,1.60825308016416,8.07890001836069,2.97277962589818,0.974072861374363,2.36689085303609,6.09446513501766,2.17094596204502,0.0787198979643904,0.97301067946864,0.98588217122457,32.661438703537
"TC","andisols",37,4,0.0478658522387714,16,0.984231415879811,1.70618329017373,7.87077127578015,2.76764267484953,0.975761198274411,2.13870464970085,6.30558872054872,2.63716969091029,0.0514164298753994,0.974787734978786,0.986838179163091,31.4973356723785
"TC","andisols",38,4,0.0448633871311375,16,0.980282575590036,1.89235793990262,7.25663303271857,2.69083082414209,0.986782992571067,1.49177046776683,8.54165332518336,3.01503782061934,0.288418364295929,0.986260236324489,0.99310771807215,30.2346494197845
"TC","andisols",39,8,0.0483107486095819,16,0.981268387206288,1.9307529878171,7.25480942253202,2.79798688340123,0.982370222706544,1.6437942550571,7.24796145399963,2.51405014787355,0.244793886044268,0.980917670314545,0.990062977572938,34.5120077133179
"TC","andisols",40,8,0.0463612495800773,16,0.981075532063365,1.87180212238981,7.22582557259776,2.73832321199419,0.984104291838559,1.71602121843157,7.7222061406331,2.4752015676602,0.360440083444563,0.983189510355368,0.991419380091427,32.7857143878937
"TC","andisols",41,4,0.0428040435332713,16,0.980338295003308,1.87560812303625,7.17232019602704,2.5022214034788,0.986797699498526,1.56764997075122,8.56925921584557,3.23119962651653,0.260916474170945,0.986348619100364,0.993072645865341,33.5164265632629
"TC","andisols",42,8,0.047268534719533,16,0.982036245632353,1.78152339550987,7.58278113635367,2.7770180747944,0.978271670917293,2.06993303295024,6.42616615142799,2.35692746689805,0.0428161489116851,0.975724999672668,0.987095985107898,33.0498926639557
"TC","andisols",43,8,0.0505400989970379,16,0.976382755068804,2.04005915612351,6.46430123133769,2.40685688954734,0.989828396751271,1.47197122483286,9.5343521537249,3.25133245083878,0.244550155486332,0.988972406021205,0.994327607493212,34.3953132629395
"TC","andisols",44,4,0.045139211569544,16,0.980117942889085,1.86114236521212,7.04970935574721,2.66848808443193,0.989477380763906,1.47428724413934,9.61779674609112,3.14208471138491,0.241417741613713,0.989162928088329,0.994527293390096,32.149719953537
"TC","andisols",45,16,0.0475607178716955,16,0.982455448398604,1.7114517206727,7.512742272237,2.84061385213315,0.978625012352029,2.19611297407544,6.69192715808488,2.41821120438296,0.166848428161074,0.977614812577528,0.988346734799519,31.9900665283203
"TC","andisols",46,4,0.0487156807741469,16,0.985537604674756,1.69567647837572,8.18532028694228,3.14011547774751,0.968819208299514,2.19106627780903,5.62770255348184,2.08522968760611,0.219691272318296,0.968348020588027,0.983726400055076,32.6607465744019
"TC","andisols",47,8,0.0466371295735244,16,0.980579959554162,1.87679241936082,7.22226360818634,2.60380331601313,0.985526361280866,1.62937881981596,8.09677361928911,2.99227791640909,0.374033704790813,0.984708885115986,0.992276460694972,34.274382352829
"TC","andisols",48,4,0.0445825725095177,16,0.981174494344782,1.89210460251476,7.28909077650872,2.68779642163591,0.985740574486575,1.54943202801759,8.1151373454049,2.74166054604866,0.18337507984939,0.984778011273896,0.992122803230625,33.982800245285
"TC","andisols",49,4,0.0451065359319448,16,0.979084121226218,1.93806733175724,6.92086462706234,2.64357806668904,0.984490704956946,1.75672107310039,7.69994393669834,2.61853560615717,0.380414235827813,0.983092164308669,0.991272345383054,32.3738286495209
"TC","andisols",50,8,0.0450530786661733,16,0.979124423433869,1.88693078691074,6.95342519897199,2.61591300234241,0.985903346985131,1.71771823862105,8.25314105795712,2.82477688185649,0.154143594293681,0.985282819744024,0.992421900787916,32.4124822616577
"TC","aridisols",1,8,0.0362562227759988,21,0.936236661566913,0.678226546614021,3.88184384746946,3.29159693194741,0.746684112047909,1.95893905342851,1.90252244009112,1.3777948044255,-0.162743009163961,0.72312514391432,0.817362978616674,43.8670313358307
