"filename","Texture","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"TC","ClLo",35,30,0.911988986031603,1.15380601295144,3.4023144124584,2.21709660357582,0.908913160982535,1.23540891210647,3.30608468186008,2.10323344120093,0.0437693540456165,0.90839135939436,0.952970469934176,20.56440782547
"TC","ClLo",36,30,0.914127448232217,1.14979182687243,3.41831570965591,2.19653859374685,0.907636089961824,1.23985238461796,3.28500701785971,2.13787274629209,0.0381864828105156,0.907212006801353,0.950463730592529,21.2814426422119
"TC","ClLo",37,30,0.903041021699737,1.20609585580155,3.19905404108467,2.06776434518348,0.909395628029387,1.28846097026478,3.27882018929239,2.05673236609985,0.0494197590691189,0.906861511820862,0.953554124530719,21.1731889247894
"TC","ClLo",38,30,0.902327903977995,1.20781275054644,3.18226214686781,2.10640180884741,0.927242899049316,1.14825552251791,3.70859067619464,2.37974596369283,-0.0135237154795249,0.927197451699638,0.961999641526212,22.0963521003723
"TC","ClLo",39,30,0.901757440237348,1.21570410363289,3.14476079578144,2.12320928035582,0.927658757271253,1.19098808044868,3.61446046188851,2.07317135707169,-0.0227171593623468,0.923356129477682,0.957561950087578,18.6474721431732
"TC","ClLo",40,30,0.916575572490659,1.22035533621046,3.54644475370307,2.11151985289931,0.864175600878462,1.13161295155738,2.63201558855592,2.23677032108592,-0.0423363704175028,0.855460192791503,0.929300964336747,18.750036239624
"TC","ClLo",41,30,0.907735181940707,1.13375643236509,3.1952292540645,2.25148047202259,0.925238973822749,1.29327536281124,3.62516030348473,2.06495935961767,0.0295866098935897,0.923807898202843,0.958924238506935,16.3367671966553
"TC","ClLo",42,30,0.898728067986994,1.24372035786748,3.13570359484684,2.07023273657336,0.925557493394834,1.13078952025936,3.66290234095993,2.26965877514619,-0.0290977894616296,0.925369954610946,0.960785697397975,19.2191264629364
"TC","ClLo",43,30,0.915759356838263,1.2050029527834,3.48517677246244,2.15052792527538,0.898089529236335,1.09143995193121,3.0973374842179,2.21525241331131,0.0498028042998192,0.895627201414703,0.947560887035758,18.220005273819
"TC","ClLo",44,30,0.899298209476543,1.24242964343497,3.09112489212827,2.07833356894237,0.921240290449818,1.19818006405227,3.56101915140987,2.10487625204719,-0.042027296758358,0.921038431488317,0.95848065453887,20.5148301124573
"TC","ClLo",45,30,0.920005305440247,1.15126560099949,3.5596414610429,2.22480098882163,0.897795468975185,1.20989137719383,3.03101051629632,2.15022329403974,0.0994455059114335,0.891009285663668,0.946885530165442,20.4645364284515
"TC","ClLo",46,30,0.915590094029297,1.14400991518615,3.44410441000818,2.12556507178901,0.886113593735372,1.37143881043882,2.948990375433,2.0454920326357,0.107197828276136,0.884862266766067,0.940387817908826,20.1570177078247
"TC","ClLo",47,30,0.896379367414595,1.32247878372489,3.14205384502003,1.91876053417873,0.908452235337732,1.08366264500439,3.24219946227659,2.42181554803835,-0.0367132385416799,0.904745626155829,0.952995477183823,18.8746764659882
"TC","ClLo",48,30,0.903468014247769,1.33539645909443,3.20244710193147,1.93361379679786,0.911915764206607,0.99778121966318,3.15034527482506,2.47377313919901,0.0472337825632729,0.899110010681082,0.952831748233481,21.6917595863342
"TC","ClLo",49,30,0.914501789928584,1.24139471464492,3.41695970645376,2.08656395056498,0.913808613349404,0.993297089541889,3.27839505476517,2.51439482084043,0.000100950322355501,0.906837354296306,0.955219080355661,20.8437089920044
"TC","ClLo",50,30,0.908527731712702,1.17542850521303,3.32002258356743,2.22773033909488,0.920780101904226,1.18273315216101,3.49735887288083,2.01815962090751,-0.0505389959077743,0.918137691393854,0.955207876791632,18.145651102066
"TC","Lo",1,30,0.932943754343235,1.15098593682157,3.85837456582282,2.16161255790017,0.919017612878095,1.22618625609291,3.50572395368121,2.3389431525994,0.0241264298120515,0.918577156308386,0.958420196638778,27.2780704498291
"TC","Lo",2,30,0.934809481530361,1.14416164751625,3.94307685736407,2.22536556834189,0.904638964695604,1.27376574117446,3.23804804530399,2.15014727706111,0.00163374658266951,0.904558969178402,0.95033551802747,31.0900049209595
"TC","Lo",3,30,0.929848575625226,1.18820922534709,3.798255691902,2.19669134805578,0.917336584262757,1.19717507882521,3.44107403366715,2.16531613533402,0.0408608033640945,0.915488917367594,0.957729690532914,31.2396786212921
"TC","Lo",4,30,0.926344106648044,1.18271170891123,3.65454723881051,2.1904550834158,0.934796945007341,1.17121481230518,3.90416793309061,2.25365718335215,0.0381310601695135,0.934348490205418,0.965403022436904,31.8688850402832
"TC","Lo",5,30,0.930042065357276,1.13137989456814,3.76185017829393,2.32631145615738,0.926624235065497,1.28205148633073,3.67819470679117,1.99210859293146,0.0144185830193319,0.926033977034127,0.960673377388999,32.2296595573425
"TC","Lo",6,30,0.927698077898466,1.21007040353078,3.70449996443971,2.14739768439755,0.929499197865723,1.11710489319306,3.75674245924599,2.36910666234333,0.000773545722120813,0.929094675082943,0.96398338426036,36.2223429679871
"TC","Lo",7,30,0.931065260901658,1.12593807208744,3.80552828582041,2.32874198635001,0.925615563854724,1.2766648416112,3.64534747299885,1.99648369479907,-0.0607221370856113,0.924694996097051,0.959812378852741,33.6665422916412
