"filename","Order","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"AS","alfisols","mean",22.9599035737571,0.416245629333083,1.26646633655744,1.95214446699594,0.224432396306266,0.244164239766348,0.591368092233931
"AS","alfisols","sd",6.38014582897475,0.119348738282831,0.221068467916787,0.391352487796573,3.3532241723342,0.604657036408628,0.0962299545799645
"AS","alfisols","q25",20.1333108262878,0.353122860214691,1.18374294782058,1.79385270826712,-2.28093426806311,0.274650895886587,0.562857190444728
"AS","alfisols","med",21.1976509540696,0.431971593097621,1.33151903230488,1.99440349257648,-0.042750908615476,0.426717837193944,0.610720470946072
"AS","alfisols","q75",22.8550370509665,0.500082625880804,1.39900925681959,2.24256544240948,2.83133992669277,0.480671518029181,0.653095188677189
"AS","alfisols","q2.5",18.2110225241873,0.137807295361298,0.612568434489253,0.888928416616714,-5.64519118881473,-1.94549531527517,0.316763595988092
"AS","alfisols","q97.5",44.4198216540375,0.605099319550558,1.52777379489377,2.49147652379812,6.44637619859859,0.564533909926331,0.712808968158975
"AS","inceptisols","mean",26.4640319368312,0.325658310623477,1.11780867873689,1.58307492455543,-0.660459875731057,0.112360078839748,0.52268928700417
"AS","inceptisols","sd",5.22855619762678,0.105910393480472,0.15772470053111,0.406500583327155,5.44638908322815,0.372583751375996,0.100212692342013
"AS","inceptisols","q25",23.8302756150278,0.272203569433702,0.995600196166052,1.30717382911443,-3.27072476118194,-0.0355034391370554,0.46058997085309
"AS","inceptisols","med",25.919849478863,0.343534528582183,1.14746987821329,1.58303421430711,-1.32308753762525,0.22053103615564,0.540665332491277
"AS","inceptisols","q75",27.2303496010256,0.407140388664291,1.21477688250716,1.89785031089962,3.16561187627612,0.304513351052083,0.600281620195242
"AS","inceptisols","q2.5",20.5577636008432,0.104299107027264,0.839793767243362,0.922978574183228,-10.6777510396225,-0.455409593613314,0.301688823190965
"AS","inceptisols","q97.5",33.2801745093828,0.489800201611323,1.34767778593866,2.32733447746095,9.23749658262246,0.434919967648063,0.676841263928069
"AS","mollisols","mean",21.0510489915138,0.4688103687914,1.36164501457882,2.39361948784864,0.0980674659696816,0.455709111636676,0.661711874299724
"AS","mollisols","sd",0.984319056262521,0.0436867178156811,0.0638417080236019,0.133709536814093,1.03953160885285,0.0537850822670796,0.0322810062964826
"AS","mollisols","q25",20.5068248339557,0.444254088177746,1.32477689494736,2.32509161523181,-0.67559652662349,0.428854552846932,0.642638307401462
"AS","mollisols","med",20.7939847479004,0.470717778597088,1.36994785859705,2.41083743317526,0.186330536777264,0.465904190896138,0.665033840600279
"AS","mollisols","q75",21.5274364190955,0.499129501403307,1.39534050383383,2.47496854000056,0.867614044015679,0.485168344771405,0.681550505808321
"AS","mollisols","q2.5",19.5400138392145,0.365781712674077,1.2248525042835,2.12425826257231,-1.82127845649524,0.3318524819111,0.587133920932703
"AS","mollisols","q97.5",23.6400412140943,0.539864112231965,1.46966106309685,2.63104422787659,2.10208445317803,0.535836727911554,0.717293309036356
