"filename","Order","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"Carbon_hmin","alfisols","mean",0.591700571557696,0.903114683165978,3.03015643314706,1.56057238404264,-0.0122589634133498,0.865677426793717,0.933288870619036
"Carbon_hmin","alfisols","sd",0.217025032329246,0.0374649026894915,0.834936999181197,0.560054584119056,0.0878868049400806,0.0646515805495534,0.0291445855360056
"Carbon_hmin","alfisols","q25",0.399043754377118,0.886556351913366,2.46273524354578,1.09130370920419,-0.057036539484634,0.831874677215641,0.909650943155231
"Carbon_hmin","alfisols","med",0.523592835827268,0.903779230030035,2.83681053039937,1.56156860226054,-0.0131693710511987,0.87334799630297,0.936390506920401
"Carbon_hmin","alfisols","q75",0.799051864038734,0.925779013541042,3.52540809559022,1.91689945947673,0.042907943586136,0.917980303963389,0.957322434917655
"Carbon_hmin","alfisols","q2.5",0.322163430402115,0.811825786264206,1.94224037333278,0.79182486452054,-0.177328663201592,0.729811508807638,0.879502837946483
"Carbon_hmin","alfisols","q97.5",0.945508219908413,0.961848073275376,4.97067034356578,2.63551114213056,0.146815724390912,0.958721325581622,0.979937103057049
"Carbon_hmin","andisols","mean",0.876745173298932,0.828996309515838,2.37218003730556,1.86782873775778,-0.0127101137520302,0.797959406809126,0.897573089428928
"Carbon_hmin","andisols","sd",0.154420488424642,0.0590748104624197,0.457543034683369,0.334264532254997,0.134566162620263,0.0814642075845917,0.0338817526147492
"Carbon_hmin","andisols","q25",0.746046950200535,0.779540265691334,1.98487002074801,1.60634150981405,-0.0995655363256266,0.741941300681199,0.870619404736118
"Carbon_hmin","andisols","med",0.819654998159707,0.84182858795519,2.38387882536339,1.86958624962422,-0.00903441183805738,0.821099134458599,0.900196878808507
"Carbon_hmin","andisols","q75",1.00555546877098,0.873612849509572,2.64994619184419,2.09362115167982,0.085789016785669,0.855220079356765,0.919244553057146
"Carbon_hmin","andisols","q2.5",0.662407622076262,0.72661418827227,1.65344047861578,1.3388143090163,-0.277955057337879,0.628082642321737,0.829057113939715
"Carbon_hmin","andisols","q97.5",1.12174513612234,0.912785612006661,3.22208669616246,2.57660127542365,0.234964180904162,0.902051703892549,0.947097631728873
"Carbon_hmin","histosols","mean",3.79592623836623,0.591515499078059,1.55875976335536,1.35456680807282,-0.0667807576113653,0.562914869871815,0.744085043517715
"Carbon_hmin","histosols","sd",0.626303063357665,0.100211923282256,0.185763222096583,0.289909469998352,0.593426933619569,0.106010643991541,0.0859373084248732
"Carbon_hmin","histosols","q25",3.42264887696455,0.521651342897992,1.43583872622537,1.1291157495629,-0.344762638513863,0.505963633777666,0.706603607634123
"Carbon_hmin","histosols","med",3.69706061340463,0.610649033115301,1.54859521749444,1.28176321345046,-0.117976139571271,0.575265626802346,0.767269204115427
"Carbon_hmin","histosols","q75",4.18414645271857,0.656193814086535,1.66723733671484,1.48875188936155,0.209011173496225,0.633581926363206,0.807853913840811
"Carbon_hmin","histosols","q2.5",2.54356309890889,0.375710913092993,1.22698217279666,0.996712486795282,-1.44992322906768,0.323341959014096,0.553897095100175
"Carbon_hmin","histosols","q97.5",4.83100675853192,0.745331144799125,1.9815576117411,2.03824052435434,1.12470570179173,0.740002611507854,0.854925702153619
"Carbon_hmin","mollisols","mean",0.236779871492548,0.947608889323368,4.38443977253672,5.0721603907605,-0.00192302183840919,0.947007209624242,0.972967132989606
"Carbon_hmin","mollisols","sd",0.0161095049253856,0.0078948885992187,0.327017241534773,0.44603015505354,0.0155662385263528,0.00794336158824043,0.00394535673496854
"Carbon_hmin","mollisols","q25",0.224684508210932,0.941132879657641,4.11298379480335,4.79091823863479,-0.0123578969003338,0.940759690336492,0.969830292055595
"Carbon_hmin","mollisols","med",0.233920781720482,0.948898264101901,4.41032421557411,5.0364686932682,-0.00102851662693252,0.948480184841364,0.973341344158686
"Carbon_hmin","mollisols","q75",0.246339953847026,0.953231152978448,4.60796401652522,5.32035598200004,0.00912333289886756,0.952804294474778,0.975735932520925
"Carbon_hmin","mollisols","q2.5",0.216389726307843,0.933669701447389,3.85932222154135,4.26052616156681,-0.0290053325467424,0.932714542042144,0.966180419853295
"Carbon_hmin","mollisols","q97.5",0.271016700991627,0.960174237538892,4.98519704825787,6.0847920692617,0.0242726475083179,0.959671237287874,0.979604784198663
