"filename","MLRA","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"P_Mehlich","A",1,27,0.511169053823475,33.5620675161025,1.40772311180739,0.655113469676772,0.572338674320365,70.7835567689111,1.44763154224502,0.299335641880404,-12.9178709031369,0.518480123438919,0.63855206283164,12.674791097641
"P_Mehlich","A",2,22,0.494559229365215,37.717913952119,1.44226988717835,0.539840398539752,0.732158063908598,56.0878223666834,1.6666895365077,0.527349543125951,-7.9460551140182,0.636737242109505,0.724741832596283,12.0612678527832
"P_Mehlich","A",3,29,0.570311591843788,44.4697141533848,1.7630701584064,0.548154476908069,0.393550580669139,40.2612279681758,0.889724029202798,0.43603819942791,2.53895328395257,-0.274734247173734,0.586619243996099,11.38920545578
"P_Mehlich","A",4,27,0.498009344007719,38.7008804573369,1.48158423785014,0.539384842239231,0.664464757098302,52.1569815414105,1.70972366332377,0.527914559782161,-0.666868560996746,0.654793910213689,0.772033140406544,10.620285987854
"P_Mehlich","A",5,26,0.49669016035004,43.1166663030945,1.71518840120797,0.517346505715333,0.534743386058452,37.9238939764943,1.43206631160218,0.55467673264349,-3.07980158253047,0.507955890661917,0.724501013320469,10.7026937007904
"P_Mehlich","A",6,28,0.536143921076118,44.0928353239322,1.72492886347575,0.511671012631719,0.42800984161148,39.0800354141882,1.1898773124377,0.509662592136977,0.792653849351879,0.287268545031782,0.653865294648909,10.6695890426636
"P_Mehlich","A",7,24,0.50418112523115,38.5167497390201,1.53654906534422,0.575626436556223,0.661495267728832,51.3202467454572,1.69202271218013,0.507975554546756,-2.47750485868371,0.647533442375113,0.763288911811911,8.97697067260742
"P_Mehlich","A",8,22,0.478180857334526,44.842555018842,1.66847830595313,0.531147755519107,0.427957792562551,39.9091021568624,1.28379970697861,0.389209723108969,-4.5314186393956,0.387740194511523,0.640594162569931,8.82418417930603
"P_Mehlich","A",9,30,0.493996262497244,37.4834051112014,1.53866480979631,0.534442649769124,0.629816396612971,54.0773185751749,1.64174692826651,0.632231592668043,-4.18550852357447,0.62561549244593,0.760600095284062,8.95776033401489
"P_Mehlich","A",10,24,0.514899238816501,41.6748975884005,1.76060048312785,0.480247368515925,0.417201000795706,43.2934719932052,1.29671955803749,0.596254459657369,-2.04452880143102,0.399879902479295,0.624422101134408,9.00328540802002
"P_Mehlich","A",11,30,0.434822216429167,45.387776668592,1.45417777098361,0.476025600631612,0.779234657137797,51.5572639757406,1.44283770553032,0.436014519905041,6.69138556239356,0.515275102707433,0.83492999791366,8.9167811870575
"P_Mehlich","A",12,23,0.524193686192191,46.3170224414636,1.66878868075899,0.532690012212718,0.449725719672627,40.188285249509,1.02613093696789,0.476069243343339,-1.22550135323083,0.0416487121497637,0.64684341697875,8.85320162773132
"P_Mehlich","A",13,29,0.53311570467744,37.701549085931,1.5433765375527,0.589070323062339,0.747510787984065,49.3610032857205,1.79306430073452,0.41994945139206,1.18582001648293,0.686138124447518,0.772752336086159,8.74646234512329
"P_Mehlich","A",14,24,0.495739638698313,47.3401339067396,1.65383347813234,0.467572205089364,0.444682975260186,32.8322112874967,1.11159358034022,0.667187310601343,-1.40463303541541,0.183345736610942,0.657715294299343,8.73677396774292
"P_Mehlich","A",15,22,0.524293424146158,42.8647988033667,1.75312623488799,0.504549125477321,0.34271023649597,42.3010472212612,1.19010751997134,0.5716126547299,1.91231646816945,0.287544251686295,0.573185101573081,8.60079431533813
"P_Mehlich","A",16,24,0.490432281720118,45.3912494386807,1.66284341861475,0.437184838386259,0.551752967365186,35.9193760737467,1.36903659941623,0.948397424277606,1.70447043289715,0.461606043268883,0.741773257323272,8.55572056770325
"P_Mehlich","A",17,24,0.484668115606086,47.5866908049321,1.39711252549608,0.412836702189089,0.717044445312832,45.4406294359495,1.61885470843437,0.595850046227122,4.46470609678799,0.614952287084279,0.836184209080777,9.88571500778198
"P_Mehlich","A",18,29,0.511401183807963,34.3378072796033,1.3771759076684,0.770587240313316,0.416318768856983,78.8128225645309,1.30117811021935,0.174984588183072,-8.84950819933641,0.403985539664357,0.554933087897785,9.39235472679138
"P_Mehlich","A",19,24,0.543266228523946,44.7126012326059,1.74273436003116,0.506746844857621,0.416393143408065,38.9547893964113,0.99025949594133,0.532797498628295,6.31205596533497,-0.0290400132818875,0.618453909267749,9.50357747077942
"P_Mehlich","A",20,30,0.462159674902512,39.2974702042068,1.45689783861238,0.513315622995003,0.7586431502367,45.8243218242568,1.95018698356587,0.732651368606358,-3.64677571434474,0.734675235905474,0.825744480138812,9.39474034309387
"P_Mehlich","A",21,21,0.510167531422409,45.4062986518676,1.68212732086836,0.48042716644341,0.412866892691793,38.522346832312,1.18610791486934,0.571586307964262,5.51799058919893,0.282731289903562,0.63771106996142,9.46007370948792
"P_Mehlich","A",22,30,0.475779867359892,47.9452881763121,1.43792942406867,0.553208697014451,0.84573783578285,43.981773017117,1.54257456058041,0.275453113163152,9.25577048333379,0.575929596151173,0.860416680514758,9.60482621192932
"P_Mehlich","A",23,24,0.543918935826628,46.0696847348549,1.68946292305247,0.533442586842946,0.45926656364912,37.2060184069682,1.04598402661055,0.553676723068595,-2.24615455699445,0.0776830525248453,0.655139720283689,8.98718357086182
"P_Mehlich","A",24,30,0.597331648784382,38.1965111593456,1.58540486424451,0.570287956644184,0.600565459495402,54.6759744410295,1.54907065531753,0.438031761570723,-10.7221148697846,0.579478853661882,0.722129538662985,8.58679342269897
"P_Mehlich","A",25,29,0.449938356093664,48.2255517480468,1.38596050910955,0.401518720846657,0.824270046945307,49.3522761808998,1.47143352017273,0.669489384418451,10.1038478554022,0.53393230318753,0.847715162999073,8.64504289627075
"P_Mehlich","A",26,28,0.49456278193403,38.0016045009185,1.55704926305286,0.578481762512651,0.726602257156943,46.9374375421552,1.85305199968088,0.46881235645293,1.46331345540941,0.706130116623391,0.804720168699414,8.73345398902893
"P_Mehlich","A",27,25,0.474909784564135,40.8349540177377,1.78048129592913,0.536265259181825,0.459548234792121,43.485734595812,1.33580615081905,0.511176076628606,-6.18375735455117,0.434485928399804,0.655819627786828,8.72744369506836
"P_Mehlich","A",28,29,0.503754670879007,39.9139206911646,1.49906713862991,0.56627102295674,0.778412248252855,45.6157681615229,1.88367635399296,0.440118782586555,1.65308797466359,0.715607773389143,0.796911318608737,8.64354515075684
"P_Mehlich","A",29,24,0.591258478940558,43.0508374765137,1.79343292863153,0.502844941444169,0.279662501575846,42.5353124503744,0.995105943246314,0.614703831798698,5.74622467936124,-0.0190409901134716,0.523438098902019,8.67900347709656
"P_Mehlich","A",30,28,0.475101750296863,47.5507040550516,1.61271639073311,0.41680656456851,0.578220973555921,31.6604961663569,1.40804468968647,0.834155003801347,4.82508030856557,0.491023869596454,0.755685444293463,8.7939658164978
"P_Mehlich","A",31,4,0.367913831077091,48.3232650719742,1.37815401026878,0.52784640611533,0.341675654640655,59.6056148548232,1.2302431461793,0.278025527299112,4.22853004227338,0.333272474362008,0.473794370313981,8.78959727287292
"P_Mehlich","A",32,24,0.462218461861977,49.6144440474346,1.39085739168023,0.433247250124361,0.760117060820595,41.8478245050644,1.62268091251882,0.722498269804706,1.45987438277433,0.616765994473123,0.85045167741379,8.57864451408386
"P_Mehlich","A",33,26,0.563657045784117,41.2888944268762,1.83019552631785,0.530525961134514,0.353735979211034,44.7684135900664,1.08416658057931,0.520842372560055,-2.28284975649586,0.14150402850175,0.593342008759986,8.32091593742371
"P_Mehlich","A",34,24,0.459293933892252,48.3492043071212,1.59700305246124,0.432179756615402,0.475756427879409,34.5501080223955,1.22468190796643,0.847883489423861,4.29962941264058,0.327203552898791,0.68520069863407,8.72076392173767
"P_Mehlich","A",35,25,0.512430896887685,34.5958538499011,1.37310976036369,0.660425632190759,0.594628044759698,71.3347983790958,1.43199669848049,0.296430574985639,-7.5633556677144,0.507908050385395,0.603785804073562,10.5129749774933
"P_Mehlich","A",36,22,0.536131135034963,44.8952392131946,1.74635746387238,0.484786396763501,0.303708789093777,39.8902065571399,0.909578767562401,0.557233226359953,7.34910933047862,-0.219690568716416,0.529574903652991,10.4236104488373
"P_Mehlich","A",37,22,0.500506061202742,45.1238242888615,1.70111409531045,0.485153495853052,0.513322946953835,38.4321607211142,1.14770925303118,0.559831698148046,4.33072160683236,0.233933400344582,0.698044946849634,10.1175587177277
"P_Mehlich","A",38,21,0.476606496207231,45.9627354991882,1.66394074629517,0.490854720785678,0.433002583029711,41.3148025867865,1.09453154805408,0.517129047273558,0.173008147396614,0.157686568821406,0.648866899521357,9.7480366230011
