"filename","MLRA","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"TC","A","mean",1.55370184964673,0.976538264999876,6.81355103349629,1.86448722836267,-0.0102779837822241,0.976255153131825,0.988007297382244
"TC","A","sd",0.287264604823015,0.00952423705205524,1.11558478227333,0.304251212331009,0.0502937366171431,0.00971082566793738,0.00476681768837858
"TC","A","q25",1.35436921638643,0.971825256647773,5.9530027665241,1.61369541243944,-0.0448095700242861,0.971756134056579,0.985736316590997
"TC","A","med",1.43488613011293,0.980190786012022,7.06153127692065,1.95386057269436,-0.0206131470582065,0.979925445978513,0.989776966157024
"TC","A","q75",1.79516661650163,0.983177532027165,7.60848570968617,2.06340966498292,0.0252219869496581,0.982709891269162,0.991116341559425
"TC","A","q2.5",1.27775782808204,0.952249045719076,4.54297265039824,1.29195513566083,-0.0947456873487704,0.951463696125565,0.975756706885855
"TC","A","q97.5",2.14820042846121,0.98573075661033,8.33943552541424,2.29705055184429,0.0793052120585676,0.985604730984155,0.992621928890785
"TC","B","mean",1.41408172048818,0.925074691090451,3.12752165611864,1.20359248968382,0.0483495750074042,0.875985116307068,0.944486397845816
"TC","B","sd",0.39372138609429,0.038723688170658,0.687478821210995,0.338586586254727,0.149827879557649,0.076578120326006,0.0251850558113912
"TC","B","q25",1.13054320925618,0.913395829195431,2.70809722344625,0.943501685706292,-0.0353845365066676,0.86264219327941,0.939906198269752
"TC","B","med",1.27644030032491,0.929464943587531,3.21154561060329,1.18885178037798,0.0374135953153457,0.90233114417598,0.949646585066856
"TC","B","q75",1.80928000286901,0.949802122038675,3.60264697728985,1.4824031234213,0.162621144369631,0.922385714564823,0.961547507977496
"TC","B","q2.5",0.898030613853163,0.805821547708578,1.69339815143814,0.707058318084625,-0.2255234747243,0.648711794922826,0.867411605735953
"TC","B","q97.5",2.03213555444658,0.969545262753941,4.19144937742585,1.76698042450437,0.317804341186338,0.942659287548602,0.96921515649275
"TC","C","mean",1.28406208434527,0.956105356098853,4.76923536271702,1.34256497037383,0.000514468737284625,0.954624212032653,0.97690281354643
"TC","C","sd",0.12346043184839,0.00858107913348407,0.482238406082529,0.144111816193665,0.0823059322562327,0.00894868959797253,0.00482879467264872
"TC","C","q25",1.20901291134842,0.950410363744159,4.44108582822979,1.2603796467444,-0.0599036046584958,0.94917381453565,0.973907888108119
"TC","C","med",1.27158790295717,0.956392194324754,4.67505696129947,1.31922062682204,0.0136487709681937,0.954128704167933,0.977204254884046
"TC","C","q75",1.38063537523133,0.962346239847527,5.0831251694649,1.43020669472222,0.0529440244107476,0.961202173410369,0.980693749713663
"TC","C","q2.5",1.10638915395889,0.940432200214836,4.08630249044815,1.09132076082152,-0.14556849239489,0.939959517504857,0.969126742075163
"TC","C","q97.5",1.54086894207812,0.971294046391508,5.82061439390377,1.66953833998662,0.150505066467629,0.970355104700525,0.984503059600792
"TC","D","mean",1.42867846869671,0.965378887430256,5.37108951123584,1.66196885958331,0.00394476356950406,0.964893772210497,0.982243088235378
"TC","D","sd",0.0750659111184102,0.00429553108790112,0.33614304921992,0.100287222382712,0.0492008643257942,0.00452537110461558,0.0021207873615711
"TC","D","q25",1.37837097509464,0.963418979423801,5.21501903412438,1.60167289043737,-0.0322702829712753,0.963197241121426,0.981442550804799
"TC","D","med",1.42864279154845,0.965302736358718,5.35147332937483,1.66017676718364,0.014558381120207,0.965050133212889,0.982331922707548
"TC","D","q75",1.47967279804246,0.967973258663707,5.56214265721841,1.72520694030141,0.0376429560869412,0.967647490964343,0.983405600050971
"TC","D","q2.5",1.31375663751077,0.956956717641921,4.73894066627464,1.46268093600834,-0.0973021103900828,0.955427233064924,0.977774495360522
"TC","D","q97.5",1.55470001367041,0.972738065104018,5.99536342047435,1.85217130414935,0.0950888765347809,0.972153197236411,0.9858292874857
"TC","E","mean",1.45695178269144,0.985467927343425,8.34032951260108,2.56705296762303,0.00599002944992649,0.985377169072042,0.992641292375149
"TC","E","sd",0.0873061076004979,0.00218366098108654,0.594509710756693,0.235076687192519,0.0640623382152916,0.00220261116170962,0.0010900712552168
"TC","E","q25",1.38934368811843,0.984550880830021,7.97025278606134,2.37395768548184,-0.0322001742289211,0.984234822681219,0.992157239078555
"TC","E","med",1.44524250492293,0.986013441923673,8.4513518741025,2.57837293187207,0.0106768207515366,0.985979785627018,0.992957893917674
"TC","E","q75",1.51353300678558,0.987042506395076,8.76070219924151,2.75617304669726,0.0381438555099323,0.986952440979048,0.993457530631171
"TC","E","q2.5",1.30753544266459,0.980736432082295,7.15205274516632,2.0667817379273,-0.118741241543636,0.980421149808383,0.990271226013373
"TC","E","q97.5",1.6405461980386,0.988132821747846,9.17595513718745,2.90925685817295,0.118970333288739,0.988106529943462,0.994019890659519
"TC","F","mean",0.679835013285842,0.899354260066275,3.09864613116705,2.19466592473425,-0.00842408860727327,0.885378584431002,0.942445473274454
"TC","F","sd",0.10692025726611,0.0380990002231958,0.531651493524801,0.36743881018822,0.027743839142669,0.0435438333195671,0.0189118607184911
"TC","F","q25",0.602992351352716,0.872224038885164,2.75742743730574,1.95212197452736,-0.0280994471744647,0.868261541256813,0.929199572182523
"TC","F","med",0.689286324066905,0.91363816796346,3.09972803199313,2.1331630396055,-0.0119624752531664,0.895751461964023,0.946886507175866
"TC","F","q75",0.753276341345786,0.930098475714662,3.55331013634682,2.33166507723067,0.0134440483777324,0.920640099189746,0.95477084043995
"TC","F","q2.5",0.472871715245674,0.826580620369365,2.15463131482222,1.68848284829307,-0.057997048836453,0.783594628186557,0.903648594837973
"TC","F","q97.5",0.862608876449848,0.939923904205655,3.99592347042429,2.93816068495027,0.040504203692758,0.93720590372646,0.968050716905981
"TC","G","mean",1.23187794689181,0.94981706665369,4.50424344914411,1.24418546526974,0.000799021847136682,0.948133794395338,0.973500630138551
"TC","G","sd",0.160149373407703,0.0132438017655803,0.579621554870241,0.158346989877122,0.0619012920451507,0.0135318287469513,0.00629940983963808
