"filename","MLRA","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"pH","A",1,30,0.715223766743556,0.33232245425423,1.8717124911404,2.19666167800249,0.720086231978657,0.33755952370229,1.88803182552378,2.19220596084453,0.00156213497558084,0.719200982319591,0.841472516288644,16.856288433075
"pH","A",2,30,0.71136457746991,0.330603585085035,1.85835415830615,2.14758711650807,0.73204976300798,0.339520226559513,1.9280686391598,2.26790612094808,-0.00205048632801734,0.730741622720351,0.838931373828535,16.9139602184296
"pH","A",3,30,0.708669199775465,0.340468229791233,1.85048535643621,2.1441060754703,0.73481921289559,0.318739113094318,1.94218197339871,2.25890068216054,-0.00126467743608296,0.734640666407629,0.849024920495188,16.5226209163666
"pH","A",4,30,0.717898318511349,0.336347357447207,1.88002105372785,2.17037530944354,0.704357573553142,0.333697811881352,1.83877513488669,2.18760799144693,-0.000856683770606603,0.703955524615147,0.829696449856258,16.7725739479065
"pH","A",5,30,0.714112217510615,0.331113975619374,1.86783815689806,2.23487999446648,0.720014656869923,0.341707024188163,1.88773508338897,2.13633302310467,0.0152014249416632,0.719112695091352,0.833730430626251,18.0037631988525
"pH","A",6,30,0.713926674296233,0.337301041773745,1.86625781718242,2.19388590117779,0.720819491313817,0.327650120672554,1.89281161108529,2.10590491645071,-0.00819771051947748,0.720617356196449,0.838496472005519,17.0472595691681
"pH","A",7,30,0.710864459859877,0.334521716837435,1.85458505350645,2.18222005704567,0.727714950641751,0.334952894188403,1.91442986018577,2.14955598978947,-0.0164176612456496,0.726891456290508,0.83995699729852,16.2610981464386
"pH","A",8,30,0.717011095394255,0.33283013309314,1.87850876577239,2.19331102390214,0.708743185416185,0.340479309830573,1.8510100538784,2.1440363009525,-0.0120993538560102,0.70785621596325,0.832865359830493,16.569876909256
"pH","A",9,30,0.712005635288287,0.334062831591479,1.86300384616398,2.18521766256447,0.711682777915853,0.341883262187574,1.86253201640973,2.13523176106669,-0.00950401297492532,0.711459545348647,0.831367267217767,16.2964231967926
"pH","A",10,30,0.721952235842669,0.33680122332068,1.89254303814079,2.19714166327544,0.701605169641799,0.329340866599561,1.82549880320151,2.12545745454394,-0.0117770374713588,0.699633772199157,0.830332390202561,17.2337164878845
"pH","A",11,30,0.723128936195397,0.330672799134456,1.89773510088206,2.23786172293871,0.699608861117158,0.3449246737459,1.81196553703092,2.0004367692997,0.0102701880756598,0.695130246951542,0.831806152305249,16.5387482643127
"pH","A",12,30,0.720985885371744,0.329038070878485,1.88960812460805,2.21858825652303,0.708070874065434,0.344965179893381,1.85030661510171,2.1741324739842,-0.00156540016418073,0.707634042699336,0.825304713239107,16.5189776420593
"pH","A",13,30,0.705835035892438,0.340494743567136,1.83978756942808,2.14393911739218,0.741590606365131,0.319105375874671,1.96554648724273,2.31898318219069,0.000140214057993269,0.740911840468371,0.855026327035433,16.4946069717407
"pH","A",14,30,0.704679185481814,0.339468281773095,1.83718474570231,2.12096398591153,0.744061297627046,0.32075833858247,1.97641983343964,2.33820889369387,0.00814131345106221,0.743754764694391,0.851352967596027,16.0264074802399
"pH","A",15,30,0.715538667008264,0.33402606227098,1.87284107478791,2.18545820956864,0.712873048141619,0.337156909891258,1.86703743485937,2.1058444278333,-0.00238356757718103,0.712850440817091,0.832833677325354,16.2782850265503
"pH","A",16,30,0.695088859789912,0.342686048392902,1.80985006297638,2.13022970565475,0.73891720997754,0.32828290794978,1.95465743058982,2.2236917680517,-0.019088298990948,0.738017129731119,0.849980920766426,15.7410080432892
"pH","A",17,30,0.712796188251774,0.331326585793423,1.86484569810259,2.17308248378507,0.723879973522153,0.340188874281237,1.90152377266633,2.17526220269108,-0.0163760712210639,0.723171571728692,0.840766921671296,14.9524886608124
