"filename","MLRA","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"Silt","A","mean",8.4462512381156,0.704149645198552,1.83419806335967,2.30218918626203,-0.0174163315518463,0.700174161641458,0.831389297397075
"Silt","A","sd",0.426174115383863,0.0271480246689648,0.0900724113438448,0.130564275371623,0.332824477572735,0.0322627125503576,0.0148043752052937
"Silt","A","q25",8.15327450114863,0.698167024401537,1.81364772692136,2.26709801847745,-0.217190391369724,0.695689181804786,0.826278041689417
"Silt","A","med",8.35669348879284,0.71159935003327,1.85750420387472,2.32792266499691,-0.0317224631864351,0.709889702968566,0.833689270813186
"Silt","A","q75",8.497747721588,0.723536468984977,1.89343624633528,2.38963180979126,0.185452591673026,0.720795995602084,0.840728392266761
"Silt","A","q2.5",7.90742910353017,0.637731085647935,1.62928610695157,2.02091336086481,-0.597202655120545,0.622923620678828,0.795481161275944
"Silt","A","q97.5",9.42692905783123,0.738823481897699,1.94915270527055,2.48750866908775,0.643655971906526,0.736527436283117,0.852072123977988
"Silt","B","mean",10.4109128994557,0.710421396707482,1.7977812229822,3.03437041000596,-0.0825395170132398,0.681105427471059,0.8382000010971
"Silt","B","sd",0.9452140866816,0.0415325339531778,0.155143941324768,0.289804165815403,1.20427636666033,0.0582635912739176,0.0247925470242739
"Silt","B","q25",9.83553226481344,0.692045353308104,1.702070016502,2.87336932059938,-1.00829438641902,0.65225601996885,0.827024115805117
"Silt","B","med",10.4786503043383,0.71915324340201,1.81224883873908,3.07412260652087,0.033760770800351,0.693276511637556,0.843198091183427
"Silt","B","q75",11.0098047318527,0.737215703530964,1.89247412325972,3.19620084286376,0.962603847225425,0.718731070302814,0.85687687782755
"Silt","B","q2.5",8.70482603487719,0.616425227626731,1.51174434250019,2.4592537367302,-1.91404262769645,0.559216735913489,0.781732021969781
"Silt","B","q97.5",12.4074707201242,0.773508713763437,2.07711856971051,3.61185664316597,2.13801117495242,0.766397702751214,0.870739841036284
"Silt","C","mean",8.72042603781762,0.652056512268466,1.68273793652331,2.21290964123257,0.166528692711714,0.638605935969712,0.798114822336098
"Silt","C","sd",0.772921214460843,0.0476258292123479,0.128664033903129,0.197472739851341,0.591653420157246,0.0685260755027585,0.0294520379035076
"Silt","C","q25",8.29442080262639,0.629514834653641,1.61742290341911,2.11914483417695,-0.143340040528972,0.616605632964004,0.789516622124033
"Silt","C","med",8.60782651184706,0.656398671401055,1.69332201858851,2.18385559417254,0.17033608865734,0.650212801288467,0.801776494113442
"Silt","C","q75",8.98344053165865,0.675697941440718,1.75093672481622,2.32926139778493,0.552111439097054,0.672849444660551,0.812599904902292
"Silt","C","q2.5",7.47752506381807,0.577368626714721,1.51128114635431,1.86968597259588,-1.05963949101169,0.56087009760879,0.751450833147065
"Silt","C","q97.5",9.93406438013653,0.725277654110908,1.90437606678754,2.54994238821852,1.29878222475188,0.723407391429132,0.843541790857522
"Silt","D","mean",8.32191140641428,0.701484310762977,1.82878669822088,2.76784895584195,0.00572844677707562,0.699942446417153,0.82717403175755
"Silt","D","sd",0.277266033023268,0.0168110373849929,0.0527424452029157,0.114749205675254,0.395319053557995,0.017437373751768,0.0108145758487339
"Silt","D","q25",8.12860212116169,0.694162267741267,1.80133872467689,2.67718120843121,-0.323955061999735,0.691481689565345,0.820567779961022
"Silt","D","med",8.34324676477459,0.70289502797365,1.83400297776647,2.78078611065634,-0.0207983621753034,0.702379526538365,0.827663363085857
"Silt","D","q75",8.46981563882262,0.71218885830089,1.86333293592246,2.84728254461344,0.306731375966734,0.711675180831491,0.834224168290474
"Silt","D","q2.5",7.85781496459795,0.666707286917912,1.7229595292329,2.56529545106863,-0.732449029634474,0.662780461563014,0.806909703920632
"Silt","D","q97.5",8.9687651264136,0.735033112581719,1.94034565276089,3.00189257738257,0.717150085060646,0.733984078252974,0.849050257483164
"Silt","E","mean",9.61308819066973,0.698989592447753,1.81853128932377,2.49103828370599,-0.00117458439902406,0.694517830691851,0.827792913251194
"Silt","E","sd",0.528208999016876,0.030026609597444,0.0937812374394826,0.174878150815693,0.491397225440861,0.03515187859705,0.0170429306984883
"Silt","E","q25",9.34769687333593,0.693445259565147,1.79940355018964,2.40979810605733,-0.255219730221398,0.690652779776584,0.825379188351534
"Silt","E","med",9.47385073891466,0.703836628162472,1.8260935454215,2.48722446761699,-0.0227173443171549,0.699632443766916,0.830179160120394
"Silt","E","q75",9.76075144877778,0.715907068523769,1.86631921533315,2.5580013844686,0.323144681263394,0.712440996256345,0.837673851850468
"Silt","E","q2.5",8.87879149229011,0.624814134717604,1.59618262314207,2.13585390058141,-0.984202485240863,0.606870922050266,0.782992169096949
"Silt","E","q97.5",10.9507800485704,0.734045611969243,1.93569496120098,2.85060420606048,1.02667424933405,0.732683448649182,0.848143991934156
"Silt","F","mean",5.42204229450715,0.873242133635708,2.81106210475611,3.90139745454044,-0.060331773263161,0.87222617496746,0.932949309857104
"Silt","F","sd",0.254083497154367,0.0129322577344423,0.145224839973874,0.221769322803388,0.244281369525263,0.0134196835312611,0.00707811490335446
