"filename","MLRA","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"TS","A","mean",0.0715357442745211,0.299414059821166,1.15031446080658,0.496904865371557,-0.000652642292308883,0.230763166495173,0.495904454236867
"TS","A","sd",0.0118289183899566,0.0852030150301549,0.0817549175394505,0.0794949724913176,0.00461623617203302,0.107356799531427,0.111737343394834
"TS","A","q25",0.0635899451273064,0.252228395476842,1.08503073245043,0.441314005774115,-0.00439160466043689,0.147903169137622,0.457098574246337
"TS","A","med",0.0736178074489364,0.295172709919906,1.15257029606306,0.484405300570613,-0.00054921665206251,0.244816832654831,0.515661509053574
"TS","A","q75",0.0801688184487419,0.36471839814028,1.19915207164381,0.540744645567476,0.00268509873641878,0.302376711311527,0.581170119044419
"TS","A","q2.5",0.0520720257354897,0.148438609528006,1.01734313223534,0.366268723750381,-0.00804572973723978,0.0307174291166559,0.264663860637037
"TS","A","q97.5",0.092366159398364,0.432319558909993,1.29314159229194,0.648313196666589,0.0067527120728545,0.400034053797702,0.647841585643292
"TS","B","mean",0.16910779526336,0.611883978117159,1.70449149210144,0.232791628338276,-0.00347732385173778,-0.350854435673297,0.673645251286983
"TS","B","sd",0.106412237060257,0.295554800640408,1.07631947903965,0.113335247016158,0.0468329940110498,2.38992347741349,0.316008938925577
"TS","B","q25",0.11661426619811,0.374191342585118,0.841651463274611,0.157304147636386,-0.0260923772724505,-0.454470853876013,0.569411635001352
"TS","B","med",0.140784556945525,0.686995586286425,1.55350040979692,0.227905459884002,0.000631782639825238,0.572464397417076,0.797264786115716
"TS","B","q75",0.191252090500534,0.863001576307179,2.11598430206212,0.261078515416964,0.0269735263070222,0.76983972463216,0.876280013515664
"TS","B","q2.5",0.082485971050434,0.0249874403446664,0.429865426835771,0.104621899598176,-0.100924415240454,-4.57651491783489,-0.0629095442393248
"TS","B","q97.5",0.391592472375815,0.968908642607714,3.83349691531005,0.479906743203494,0.0590522972174207,0.929808256969338,0.96157785551115
"TS","C","mean",0.237922495287382,0.77683940731123,2.29472169122182,0.825027543239953,-0.00131739082152862,0.762432357880721,0.872805941846033
"TS","C","sd",0.0348891345516505,0.113490403572451,0.654891990122642,0.197793184074948,0.0269119074282746,0.121724161770326,0.0687588708380522
"TS","C","q25",0.218337706250049,0.685419270739715,1.71313329710942,0.712621339351321,-0.0193895719351148,0.656670409443691,0.817165250421531
"TS","C","med",0.23759870866236,0.800033273570638,2.22261647102887,0.780075835793836,-0.00851668318871516,0.796057664912853,0.892348688590458
"TS","C","q75",0.252695283884014,0.862535019019388,2.5721852244615,0.949396150852731,0.00565843671309077,0.84772313854555,0.926211114252037
"TS","C","q2.5",0.17391264413174,0.566519922281052,1.47247049038958,0.493180326956416,-0.0390839116856017,0.535332073416491,0.747914587694927
"TS","C","q97.5",0.326093480317442,0.927731760245776,3.51567420305006,1.16640754845696,0.0609366327215895,0.918489300483998,0.960280114733858
"TS","D","mean",0.482257520047296,0.986716243374132,8.62218124474393,1.40551672026757,-0.00434579932153498,0.986262223957162,0.99307538059571
"TS","D","sd",0.0467968335888352,0.00212447111836037,0.698036400140795,0.306016527574739,0.0328056583711814,0.0021171384474219,0.00103940461740942
"TS","D","q25",0.453619184480199,0.985291026541569,8.14146444613618,1.14951779666971,-0.0251199971924137,0.984872609914251,0.992375037245134
"TS","D","med",0.476066629039848,0.986710439444039,8.50763778652627,1.39623431660905,-0.00619629122318183,0.986146668823823,0.993107189719867
"TS","D","q75",0.520645012201398,0.988460015412148,9.14099480333922,1.62444308581367,0.0136068099710384,0.987998408919121,0.993945192566663
"TS","D","q2.5",0.391308659655748,0.982944872976972,7.58183628927081,0.894107601046836,-0.0578661487420543,0.982556534919739,0.991342614603716
"TS","D","q97.5",0.567193836735395,0.9897916028292,9.8476785701434,1.97272785314232,0.0612907459187462,0.989660024712775,0.994745796688297
"TS","E","mean",0.183347920110884,0.927498826950265,4.44107981377941,0.343003807959969,-0.000260410263572323,0.884330433573313,0.951925780810377
"TS","E","sd",0.070683954540188,0.0754128265352133,1.82461980493876,0.0813226428719061,0.0185490322921078,0.156432890695719,0.0532925993048947
"TS","E","q25",0.154055264290367,0.901742054462976,2.42508627100387,0.291835762190249,-0.00731242393402232,0.829143503993515,0.927570272431967
"TS","E","med",0.169091461860324,0.959961598017887,4.74610427562746,0.331462097001401,0.000140308617493258,0.955395159923126,0.976946047887176
"TS","E","q75",0.185485988774595,0.97362885304647,5.58102329514986,0.408814500977505,0.0113171589376801,0.967744237540632,0.983880173403441
"TS","E","q2.5",0.137272415024652,0.717051421538822,1.28708341832814,0.194042377057957,-0.0287462226227421,0.391423233238787,0.808407702648668
"TS","E","q97.5",0.299612029612035,0.982811680726517,7.39373240402469,0.488400323298571,0.0282893096552221,0.981618556405482,0.991035229515278
"TS","F","mean",0.122858986426844,0.957838380033568,4.95506557337304,1.9293104674913,0.00131943036651895,0.956433466828627,0.978008212928561
"TS","F","sd",0.0098475035592084,0.0133822081821055,0.69275420862048,0.266458594690764,0.00635090633821937,0.0139348004943031,0.00674251860956025
"TS","F","q25",0.11610167783641,0.949281765517323,4.42451516771155,1.7780267002496,-0.00170521747935799,0.948777476016605,0.973454895234598
"TS","F","med",0.123552549130971,0.963048855592097,5.15590553469383,1.87611621018866,0.00168039700810711,0.962285868259089,0.980798206827732
"TS","F","q75",0.128618859406634,0.968669461377869,5.53029978174594,2.07276975556141,0.00462623982182161,0.967219971023737,0.983144858679211
"TS","F","q2.5",0.107436779122176,0.928735574352324,3.65408307358519,1.4306960179424,-0.0120365817744336,0.924877263003639,0.963103706347575
"TS","F","q97.5",0.141960749895844,0.971496126319123,5.91634297916134,2.41475698125911,0.0124552216792118,0.971357638150287,0.985270885999168
"TS","G","mean",0.239942395384995,0.923279386605827,3.49632504195198,0.722583515528573,-0.000472459945585062,0.910393301573627,0.954144907274151
"TS","G","sd",0.0453510142547236,0.025602968496631,0.651264523479761,0.178781439955972,0.0193083236363422,0.0292184048856852,0.0140142705867425
"TS","G","q25",0.224109140550923,0.913073637330871,3.06005749131451,0.59624756175076,-0.0139466992824597,0.892818784775713,0.947514501856523
