"filename","MLRA","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"BD","A","mean",0.149708810410161,0.711693792500226,1.85845782407694,2.48193125387872,-0.00174600056274657,0.708602709687901,0.835892171229829
"BD","A","sd",0.00626354527345807,0.021284932202785,0.0744525224568336,0.123663944057961,0.00714521585454437,0.0229694310388394,0.0118590702861967
"BD","A","q25",0.144930910511629,0.698135168001354,1.81154135315424,2.39784654939324,-0.00578421540972243,0.694734238667188,0.828167670455252
"BD","A","med",0.149833009638667,0.710821126589442,1.85882640454795,2.46040042081122,-0.00145245827249431,0.710065159957157,0.834197720672756
"BD","A","q75",0.154112683681688,0.727835049078492,1.91714983057685,2.57004066293924,0.00209790670082416,0.727438347751592,0.844053391225749
"BD","A","q2.5",0.137593265740796,0.676841010967356,1.73307371675156,2.26061479457928,-0.0150201063065048,0.666450682722669,0.814871259781172
"BD","A","q97.5",0.160428649649418,0.757056862682141,2.02264815590378,2.72806633786888,0.0137059554645288,0.755115278111345,0.856550098589272
"BD","B","mean",0.15050326155093,0.523698184313436,1.4509395728457,1.75466176674829,0.000239670083946544,0.483861696961369,0.699206788594386
"BD","B","sd",0.0276152901942375,0.131823172219345,0.209809616632356,0.403984565744944,0.0220381492468573,0.149180043576137,0.0990360671016093
"BD","B","q25",0.126254888722151,0.424704070330961,1.29132606157299,1.40647359922913,-0.0187419728524038,0.386655310637793,0.628971512891151
"BD","B","med",0.150546647225651,0.551301756353758,1.43405805822554,1.76229992521828,-0.00383629886019308,0.502690813976546,0.719433712025358
"BD","B","q75",0.171551839045295,0.611391085101032,1.57515168262925,2.04132754370091,0.0180488015472954,0.587695014229794,0.766277373043145
"BD","B","q2.5",0.10890829406697,0.319874749952165,1.13584630438843,1.04101406870269,-0.0304732161800189,0.206996178005064,0.531010563251101
"BD","B","q97.5",0.188366428259254,0.724363098371187,1.86928532619911,2.49421060004971,0.037515368679439,0.707232533793053,0.840410050181081
"BD","C","mean",0.159855551860866,0.7752260847088,2.10522707571579,2.45625009207452,-0.00131013681158254,0.76945822432937,0.875233655122149
"BD","C","sd",0.00926852585737046,0.0328107364752204,0.156850084731338,0.263259187674945,0.0144415024653171,0.0354333848892104,0.0184887753103298
"BD","C","q25",0.15331162098731,0.757320793921434,2.01447138507385,2.26367518499041,-0.0108677816195155,0.752399712452073,0.865789321084398
"BD","C","med",0.160207171373709,0.780353770609512,2.10668936392463,2.46256102729485,0.00119886633514579,0.773596881048051,0.878497153061526
"BD","C","q75",0.163860035315998,0.803168848217958,2.24083331477378,2.67481903765862,0.01020479438884,0.799895618737339,0.888223290919863
"BD","C","q2.5",0.145137537678614,0.709222189938107,1.81260716014285,2.05091453452699,-0.0323415685021718,0.694055950546923,0.837519001371836
"BD","C","q97.5",0.17736656249198,0.825927155031028,2.38181956678158,2.90126120042519,0.0206186418231414,0.822819157527058,0.905377020071606
"BD","D","mean",0.156142893893095,0.591036487147913,1.55726884240609,2.02988853478629,-0.00313647362791534,0.58382058327261,0.754271762611956
"BD","D","sd",0.00832225640430151,0.0367833725200085,0.0753968505855107,0.13814484830074,0.00878431461881701,0.0409010225061223,0.0251579666053051
"BD","D","q25",0.150180508107397,0.572251443567848,1.51645934238912,1.92774704489222,-0.00670274766753541,0.564165862021272,0.742096268146479
"BD","D","med",0.155721094784972,0.598016082753867,1.55984395952283,2.03044945313501,-0.00237939389342007,0.588074736773073,0.759806174881894
"BD","D","q75",0.159247484504561,0.61687784780411,1.60451144784168,2.12645487673202,0.0014610540145996,0.610691599059699,0.773734126062396
"BD","D","q2.5",0.140934176794238,0.51670162788089,1.41699702029558,1.76670128728532,-0.0168222723895038,0.500836007687957,0.702538481744136
