"filename","MLRA","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"P_Mehlich","A","mean",45.2941854412098,0.550350185303051,1.36213538053568,0.53236070935132,0.378399186274499,0.390455976044935,0.695645265406606
"P_Mehlich","A","sd",10.2254407191723,0.154579220260236,0.269168812813696,0.150608025280086,5.29924416396295,0.242439675365306,0.0963146905250852
"P_Mehlich","A","q25",38.9861009008555,0.423380633972539,1.15730891849072,0.438553516824681,-2.80724326419613,0.246132872734327,0.637679081845875
"P_Mehlich","A","med",42.4181798358178,0.534217453864779,1.3184921305192,0.530356029205228,1.25392929930885,0.419235734032081,0.685331903674324
"P_Mehlich","A","q75",49.3588215095153,0.687559489596472,1.54210881538337,0.596153356299807,4.32294855828441,0.575673054735987,0.769847083257886
"P_Mehlich","A","q2.5",31.9241320686134,0.312251333841824,0.92773193144766,0.276031906343743,-10.3007783689338,-0.176794193743647,0.524818879970988
"P_Mehlich","A","q97.5",71.2107690168042,0.820639614695326,1.87678587427274,0.844794580158796,9.91303044668677,0.713475300616848,0.849835961670478
"P_Mehlich","C","mean",65.4054312211708,0.158169018623851,0.962629136169436,0.746088398798923,-0.896264745890957,-0.225873318879922,0.294534460906727
"P_Mehlich","C","sd",34.2568696922691,0.0782019405575143,0.165813269640672,0.304554356482256,12.3082045147549,0.524081589540171,0.137348587268319
"P_Mehlich","C","q25",40.1266461912751,0.102724724164751,0.838030955507141,0.421556383909591,-9.94337221351466,-0.455546644335465,0.151855509690915
"P_Mehlich","C","med",46.3932908974205,0.140729662081126,1.03429046716931,0.828434846655181,0.484326611167522,0.0444161588896792,0.304158599810849
"P_Mehlich","C","q75",112.33839621458,0.217249205041947,1.05392284796543,0.977483535340181,7.66054448688319,0.0796986203437285,0.407176627590206
"P_Mehlich","C","q2.5",34.4646967176532,0.0516671213273839,0.634603806957703,0.265717156929518,-24.3234749102385,-1.53995663740068,0.100543242971258
"P_Mehlich","C","q97.5",116.869665827151,0.32260183306414,1.20260289831104,1.18995392915352,18.2733761925072,0.293182678038153,0.518515825806821
"P_Mehlich","D","mean",46.7600396701369,0.323715537426216,1.17263839164256,0.810186876196077,-1.022212525633,0.258054652320793,0.532225421907857
"P_Mehlich","D","sd",6.3012644554711,0.0672394798194798,0.0815602985543722,0.10259896978125,3.94962482382057,0.105247968013561,0.0717949819387988
"P_Mehlich","D","q25",42.1927023139017,0.270531053255493,1.11624372071342,0.722316564407408,-3.75301935907265,0.192894653668855,0.471555194398666
"P_Mehlich","D","med",44.1756928193766,0.332394637979214,1.17315782161307,0.823856338071348,-0.495229314835605,0.269301605683903,0.547423947857985
"P_Mehlich","D","q75",52.2109439615915,0.37589659886365,1.22252413637934,0.901453415320774,0.975269125260748,0.327128826008319,0.595262095701456
"P_Mehlich","D","q2.5",38.4248888943629,0.204157662531351,1.00442289588466,0.63158470120017,-8.8044200634502,0.00255122165627461,0.386087504650609
"P_Mehlich","D","q97.5",56.3918650047893,0.43042421288451,1.32235235177522,0.988316670708654,7.61664751897755,0.424886700432935,0.629773246860346
"P_Mehlich","E","mean",35.8234441030865,0.234621084617119,1.12476152908486,0.790627896825743,-0.126481721030101,0.20262015309403,0.413066472002205
"P_Mehlich","E","sd",4.65278161486714,0.0477571048207966,0.0457595387130951,0.126168582301338,2.21358099038804,0.0696345334668755,0.0598759466624641
"P_Mehlich","E","q25",31.892261155302,0.200074161092159,1.10680929342749,0.70795897666137,-1.53640772010503,0.180786305799969,0.375286691450242
"P_Mehlich","E","med",35.9277703508261,0.228401070515828,1.13011840235346,0.768516329495154,-0.260868745473724,0.214230141921789,0.405788047501946
"P_Mehlich","E","q75",39.6530143492985,0.275193462546597,1.15194181824415,0.860179209632479,1.53419900093199,0.243716300531758,0.453182932262798
"P_Mehlich","E","q2.5",27.1614532893749,0.147865981147065,1.00509085710451,0.585276549523052,-4.49361356209086,0.00445652695008782,0.31067667233954
"P_Mehlich","E","q97.5",42.7822700278906,0.322619318985086,1.18812256219122,1.05396799235846,3.16576202481228,0.289080131815972,0.523327591008101
"P_Mehlich","F","mean",12.9657245706385,0.299896929804276,1.06957027403356,0.358439931899726,0.211255679222981,-0.0116070334247172,0.444121363291412
"P_Mehlich","F","sd",2.74561231421658,0.159867585725297,0.211465719034328,0.0942135141213208,1.59554071946643,0.477033148189631,0.15498666304822
"P_Mehlich","F","q25",10.9907163671796,0.139220985598726,0.896818778983246,0.293864190213755,-0.534561285280658,-0.258523644817975,0.348754776374488
"P_Mehlich","F","med",12.701232231876,0.338801515553551,1.08306775319426,0.326521681376667,0.581283680214738,0.13642760715324,0.423836415961844
"P_Mehlich","F","q75",14.3652388138876,0.420018046967095,1.22279967394208,0.421714111304678,1.26858696906028,0.323050267351295,0.56261710287084
"P_Mehlich","F","q2.5",8.79592388957417,0.0534459431549051,0.694271781601844,0.24492968941504,-3.29043902646319,-1.10053181408452,0.197943230026048
"P_Mehlich","F","q97.5",20.019667902217,0.53727434595944,1.3757972626847,0.583173529962808,2.67992730249844,0.465191293531022,0.700355461564385
"P_Mehlich","G","mean",32.3702029355565,0.16146931162195,1.04185420298279,0.627356196451721,0.163146041169347,0.056198176128462,0.324781924350016
"P_Mehlich","G","sd",7.26418634748908,0.0633867858419243,0.0735230622546713,0.157303643957916,3.00184659143712,0.170201133377896,0.111584770653063
"P_Mehlich","G","q25",27.3706295859531,0.105752965426532,1.01306862645724,0.502034736179255,-1.78206688838465,0.0194014910981535,0.225757616839031
"P_Mehlich","G","med",29.6323896683743,0.175618092216036,1.04853880165943,0.612131972494329,-0.178447829667365,0.0846814585712108,0.348193425560885
"P_Mehlich","G","q75",39.1396950778127,0.207852761614336,1.08800402662033,0.727813914797189,2.27639041251931,0.149880365753647,0.418116642858071
"P_Mehlich","G","q2.5",21.9293578999343,0.0541717414446997,0.883277381911506,0.396986703687562,-5.91316845293349,-0.290258727914884,0.13634004181487
"P_Mehlich","G","q97.5",45.9865627090113,0.257291298397177,1.13327966274179,0.944011380823251,5.15968934706762,0.21643867940087,0.501935881888731
"P_Mehlich","H","mean",416.925074038023,0.0364754462729693,0.846731119916051,0.298469022643656,-1.35000021737018,-0.557392214058096,0.11218161158937
"P_Mehlich","H","sd",527.502558098192,0.0280956969568242,0.152542050965924,0.207035789591419,38.4914817294719,0.630296358080063,0.0843401905682369
"P_Mehlich","H","q25",49.3799590337848,0.00641839021250648,0.701474545188441,0.0224739426472151,-54.0034355531609,-1.03715010371004,0.00311203750845349
"P_Mehlich","H","med",76.3836280958357,0.0321784459351078,0.91683761282887,0.329979381572366,22.6318656599664,-0.192422701512782,0.123147528316662
"P_Mehlich","H","q75",1177.1053195481,0.0565289761725167,1.00088883935959,0.49729157312173,26.4550447943868,-0.000556999614866049,0.176728831062645
"P_Mehlich","H","q2.5",45.7769917707834,0.00181825238387788,0.585614864852754,0.0194799923826446,-60.7020558111519,-1.9227673354427,0.00183608462300626
"P_Mehlich","H","q97.5",1178.95181917979,0.0924173574379805,1.00139714078417,0.558411401886753,29.3509799594137,0.000458502662709428,0.240682012128232
"P_Mehlich","K","mean",49.4832360792278,0.175549408998758,1.0144127861436,0.72507887765234,0.207615014344876,-0.05058170424425,0.329137230330148
"P_Mehlich","K","sd",9.46800353340457,0.0881376697575605,0.138056146348803,0.134732519360219,5.50192395905305,0.379018001653982,0.132503000896941
"P_Mehlich","K","q25",42.5328628558487,0.104334276519591,0.940152740065078,0.629032365626035,-4.02768921302131,-0.142042899701873,0.192931531282428
"P_Mehlich","K","med",47.526908863477,0.170584246058097,1.05011828744251,0.72455828037527,-0.472860731070465,0.0845885551186744,0.375453694897081
"P_Mehlich","K","q75",56.2058566261533,0.246201081624553,1.09315258187756,0.796027075122978,4.29728515303803,0.155272946565353,0.441177687831749
"P_Mehlich","K","q2.5",38.9243973542499,0.0481158820532769,0.703281350193592,0.540784665759992,-7.92697467909399,-1.04121654962599,0.132076203760434
"P_Mehlich","K","q97.5",67.066813248875,0.3359165263195,1.2081283048686,0.955731176162815,9.54312926630527,0.308380442691361,0.533595141429495
"P_Mehlich","L","mean",45.4757332849467,0.244113225188029,1.1112784644135,0.44394805972337,0.0068641252162685,0.166906243566419,0.420133288184229
"P_Mehlich","L","sd",9.83755125756783,0.0575400847667313,0.0855688909536445,0.122901540351827,5.4330175256586,0.166140420485247,0.0709064826345575
"P_Mehlich","L","q25",37.3436877086752,0.203005865543658,1.08551597495283,0.366771839248508,-3.86975978398825,0.145486649162934,0.370940949931419
"P_Mehlich","L","med",44.6285964139641,0.24909649552432,1.13148368108248,0.412672145640753,-0.598860291106083,0.21349161426494,0.417035360179992
"P_Mehlich","L","q75",55.3477637602161,0.277119718981011,1.16049263560152,0.498850189077135,3.86979204265147,0.252343477946575,0.463316555112048
"P_Mehlich","L","q2.5",30.5970679485751,0.155140634291506,0.911485323657462,0.28859756956629,-9.52852919665018,-0.213847965446162,0.288846995914548
