"filename","MLRA","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"EC","A",1,4,0.645284970627355,0.360795760624551,1.71087956560035,0.401854375309237,0.386460235960645,0.314204949530687,1.07910797923877,0.528794407116025,0.0538776054879848,0.128231726726794,0.611670941560323,9.209632396698
"EC","A",2,4,0.545669826259263,0.338121634441876,1.57996152088142,0.461056936677025,0.667855498763247,0.350480753608794,1.6759482679687,0.400799183845612,-0.00618602155174526,0.638582107454158,0.745126163438015,6.12399363517761
"EC","A",3,2,0.535352648292054,0.35217919848847,1.55107750492642,0.500823609846947,0.67050114935613,0.345933112327328,1.62296778682279,0.381784441250687,-0.0422811857416676,0.614600570569167,0.716596775134937,5.94231176376343
"EC","A",4,7,0.684144228452152,0.251811680047091,1.79472364196676,0.603145562873006,0.301513840343882,0.60983902128978,1.19978911640986,0.26324829077101,-0.0490229202869641,0.29478582831908,0.439026834653159,5.71748995780945
"EC","A",5,7,0.727651990833354,0.226654164085851,1.9046440548141,0.80852761183151,0.283724676002681,0.648711015578274,1.16991030836172,0.19906965027391,-0.0910619314200287,0.258304350130711,0.381167803891946,5.93751192092896
"EC","A",6,4,0.628850195628686,0.373326765473587,1.61206273424849,0.496603444076171,0.581772480907186,0.267707995328422,1.46919620397697,0.399886263645837,0.0196462407678559,0.529704014019233,0.761692263692933,6.99893736839294
"EC","A",7,4,0.592119906903157,0.357827636160091,1.65409424965019,0.387944825865528,0.551324848558242,0.324003913576917,1.35297875484488,0.680565683808177,0.0555895299876539,0.445439525182885,0.73621373472482,8.66074109077454
"EC","A",8,3,0.508012581521132,0.359460212122144,1.53687343456534,0.380563607283236,0.691659706749528,0.300936940410118,1.80070997545229,0.814323856905142,0.0160813757882544,0.686928649802865,0.803521479590891,8.75981044769287
"EC","A",9,7,0.692773856558589,0.234817048922359,1.82601924722106,0.756170658454657,0.313458481591633,0.632348519001537,1.2055194150082,0.235736789951488,-0.0648198272308312,0.30147420397714,0.440829558371808,8.67357349395752
"EC","A",10,4,0.611917749736797,0.380083624556465,1.59698675921352,0.376881272291486,0.625754425615367,0.258491808557913,1.492657486834,0.866288418380694,0.0310583621450701,0.544371858676021,0.787110537334555,9.24389266967773
"EC","A",11,7,0.675512529822677,0.273816273349595,1.72524628722189,0.52494799064218,0.262565763998511,0.602260729485886,1.16326334296179,0.331140866797415,-0.0645707913911879,0.249803935154349,0.440718417763145,8.92823457717896
"EC","A",12,4,0.672086039151332,0.349625986157493,1.68483069502635,0.396156101044526,0.505520004650257,0.34404269355857,1.29916160606179,0.621946313658809,0.054728854243404,0.398543098984282,0.70571422309919,8.68145990371704
"EC","A",13,7,0.676901249504062,0.255973242592081,1.65588434544267,0.61187465695231,0.387356133926379,0.609589286905638,1.26139841427728,0.229665174581179,-0.0518804297761681,0.361991733549358,0.482769548348105,8.6798403263092
"EC","A",14,4,0.643871930413316,0.372892684710365,1.63849209602731,0.460433911792498,0.448771043006978,0.319140390639223,1.1261993758061,0.445168988843555,0.0924074729852739,0.199612490579725,0.647629423338779,7.14500689506531
"EC","A",15,7,0.629096893952285,0.288134578976291,1.63998654506519,0.500615885856134,0.325050459817728,0.576355119669578,1.21798086187007,0.34892254468962,-0.0666090651290667,0.315694644948051,0.480710855841273,8.25748729705811
"EC","A",16,3,0.516663940753805,0.352902475128399,1.55414592333929,0.420408896100885,0.686054569637082,0.348007802177691,1.59988335667203,0.491377172953975,-0.023640631287063,0.603398615370034,0.694407756973509,7.21139550209045
"EC","A",17,3,0.534627029767342,0.361827590788009,1.53143490494748,0.381594552254293,0.698655547865186,0.304034797172531,1.76767013896701,0.768245648761889,-0.0242206436198199,0.675115930749705,0.780084001508195,6.25215744972229
"EC","A",18,7,0.720536102759082,0.232411600278145,1.79993329834682,0.656758945411182,0.338178276080042,0.633322938344553,1.21945225596088,0.353650391355553,-0.0917414100909317,0.317345017723456,0.460506324294219,7.56472849845886
"EC","A",19,4,0.557101177056792,0.353540176837474,1.55761085646207,0.386846266592418,0.696600405077555,0.308956376110611,1.7778529523643,0.655167656832987,-0.000405997814400607,0.678826878547057,0.784713013789185,7.33479380607605
"EC","A",20,4,0.52887459399105,0.373276433371435,1.51376979868532,0.388405949420687,0.732874721757975,0.26354185590635,1.94706659839619,0.783764951831407,-0.0120754818595188,0.732225477230766,0.844099050536421,7.0268919467926
"EC","A",21,4,0.613590405304377,0.365089761409416,1.58808231143073,0.405527730847457,0.65842028447566,0.281137420770635,1.69044896551488,0.589048603156629,-0.0159867284820736,0.644756010094831,0.761674769984302,5.61451077461243
"EC","A",22,4,0.618626474967986,0.366679232000361,1.62243282867612,0.425149044164701,0.587003937748568,0.287469907687221,1.48565651804789,0.499493150970887,0.0489706071775052,0.540067560593646,0.7598773501429,6.60937643051147
"EC","A",23,4,0.556709074836529,0.352603836728879,1.56410196568599,0.387813413400673,0.668010307702377,0.322716275893237,1.70070447108123,0.686198362282974,-0.0451607591061503,0.649027442590577,0.767174447863311,7.14011764526367
"EC","A",24,7,0.695923850519038,0.260342844721034,1.77027853308112,0.496841319524651,0.273356215008715,0.609729023370357,1.17402464205244,0.303443829813588,-0.0705533478228375,0.263493740882398,0.42658409614754,7.03633594512939
"EC","A",25,4,0.622008722003312,0.36657258818165,1.67160656363113,0.418938942657381,0.627365557883787,0.342076117177153,1.03860020906493,0.423675573132586,0.144992551107474,0.058903722009328,0.706184227432407,8.96252799034119
"EC","A",26,4,0.620843041147333,0.371954542885367,1.63720766861247,0.395881708710252,0.499854962000723,0.296336114661634,1.26608645818645,0.607338512234673,0.0775546931769342,0.366707798895035,0.692295965031326,8.9552264213562
"EC","A",27,4,0.557044073069932,0.365475711384897,1.54825048272554,0.382332123988512,0.668129026157845,0.3008521891735,1.6978715481273,0.782799671981725,0.0478950157741259,0.647855260043683,0.810993009574282,8.2963535785675
"EC","A",28,4,0.571742425019797,0.387671597453369,1.54602342143902,0.461239354842105,0.730476827433819,0.21582217312977,1.89444168971065,0.593420838752244,-0.0432705444290363,0.717142054632934,0.830509785391372,6.01653170585632
"EC","A",29,8,0.71979694666169,0.247494789315047,1.93702120946319,0.59496202084707,0.194327303949592,0.641930296948999,1.07623320054163,0.314550864727362,-0.00201479875842416,0.123568261602711,0.415554938170794,6.36743593215942
"EC","A",30,7,0.709295009410068,0.265987398944401,1.84365289722351,0.628529145228212,0.202345107145639,0.602632282486332,1.1173117743331,0.227437193431649,-0.0829851142433846,0.186828561394168,0.327470100543963,6.42850089073181
"EC","A",31,7,0.632587930153559,0.234431890746623,1.7066116939038,0.597104054632619,0.388478670405749,0.626957608308016,1.25290771544324,0.359616658307195,-0.102698196230635,0.353315130496329,0.485745661356844,6.76741313934326
"EC","A",32,8,0.737552680897219,0.262043710438931,1.91302507143544,0.540848689947965,0.143889602740425,0.617416130026862,1.05936059974665,0.356096090315027,-0.0118809373640391,0.0954278045945309,0.334279379521154,8.89882659912109
"EC","A",33,4,0.601197368822349,0.366690617798277,1.62474941743953,0.401048214385732,0.57102108218863,0.303507307171048,1.39767999503005,0.540175165890171,0.0621354687801754,0.480344690679805,0.747660968811114,8.53581738471985
"EC","A",34,4,0.60223441182384,0.365627291756786,1.58621958912619,0.425661133642964,0.64815821250513,0.285173951529939,1.66503674945086,0.52470837254675,-0.046980759774459,0.633829611842508,0.764714028722978,8.70635771751404
"EC","A",35,4,0.603196136509554,0.340594848348852,1.66524278960104,0.451606764593386,0.554009682870797,0.345142367923388,1.47812052796375,0.424176249009502,0.0411941634823171,0.535365803446865,0.732379086018679,8.08219981193542
"EC","A",36,4,0.599643634424768,0.392479967980858,1.55141831392739,0.36884239148496,0.654041399426075,0.238539664566091,1.58250435567863,0.755083123503329,0.0625249380715004,0.59463986205309,0.797561343822082,8.69882345199585
"EC","A",37,4,0.553243990715125,0.390569768460551,1.50777393078061,0.539983805790391,0.733391856483606,0.240620646365133,1.84234230343355,0.332658694127748,0.0753668566154852,0.700918039789666,0.839549395299788,9.00136017799377
"EC","A",38,3,0.562420035175028,0.386537455524716,1.52642980666489,0.445977860712071,0.712875893336457,0.238676137197653,1.84787473881807,0.52155276795398,8.72322466623188e-05,0.702706228801441,0.808537931002874,9.36266136169434
"EC","A",39,7,0.661389745639891,0.253551402436194,1.76745943082952,0.620585277731197,0.305046828788272,0.61139699092063,1.20710726077369,0.214234461315829,-0.0191620907774242,0.303310696502379,0.481095867533735,9.71246099472046
