"filename","MLRA","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"CEC","A","mean",5.64957143115966,0.888464095510971,3.00671376041887,3.03619935139711,0.0626388930137308,0.887123561941867,0.941392485832092
"CEC","A","sd",0.523518016059848,0.0176777199934582,0.237449134138693,0.267837123289166,0.206206122737858,0.0189759851400181,0.0091742434704769
"CEC","A","q25",5.23869278743231,0.878971481046449,2.86381885083517,2.84002622308866,-0.0771861897269518,0.877942264835284,0.936107277801587
"CEC","A","med",5.58611364700451,0.890984133504742,2.99850358477468,3.04998533437283,0.0596082595627847,0.888660987902567,0.942354577576727
"CEC","A","q75",5.99783613424942,0.899790425229446,3.15527266178795,3.17433578694518,0.20678131235678,0.899444706295203,0.947507942210832
"CEC","A","q2.5",4.79762823304164,0.853613296904365,2.57341625561232,2.50272959064554,-0.35682998108678,0.84883052062301,0.923724970635879
"CEC","A","q97.5",6.65801600074247,0.914832479792739,3.42406549069098,3.4992103953376,0.492591235278682,0.914616907697069,0.955604504462779
"CEC","B","mean",6.22894941162011,0.85727761241077,2.6279535057448,2.24951849243628,0.235943401632706,0.836607052208158,0.919417013392536
"CEC","B","sd",1.44958493678258,0.0554981688416449,0.490974155376002,0.471527080675122,0.731017130009645,0.0708638925631259,0.034583224179098
"CEC","B","q25",5.34970284740045,0.828128616068638,2.25421582276903,1.89835310208478,-0.314223885017071,0.801371972991514,0.901630707556732
"CEC","B","med",5.80599413496656,0.871369955283224,2.65427516876515,2.27150648883833,0.266394597596126,0.856956081733252,0.931271790176453
"CEC","B","q75",6.97719215446753,0.895617979392106,2.95885258867017,2.5507919316644,0.756262251874529,0.884906725457167,0.942199393250794
"CEC","B","q2.5",4.18114167910415,0.719621581594082,1.73003491895934,1.53475049213782,-0.931736275740181,0.661609759623004,0.838662636020138
"CEC","B","q97.5",9.88805674396418,0.927497054002689,3.37798686203614,3.15131903171645,1.53289210345022,0.911688566388659,0.959507840963007
"CEC","C","mean",5.27296541626798,0.930107541408016,3.81443452689311,3.99317322505934,0.0186898057618907,0.929208640667692,0.963643344764758
"CEC","C","sd",0.482903219806654,0.0145541900765674,0.343522929826151,0.385176959338145,0.329780410272525,0.0146453603322617,0.00776678938592955
"CEC","C","q25",4.99804686044505,0.923449991293122,3.57707734348101,3.77797534982252,-0.126036610508405,0.921603042894602,0.960729812854154
"CEC","C","med",5.21582844252969,0.934575301493963,3.90698102053719,4.01225455882721,0.0131902527806429,0.934302754506501,0.966063031767518
"CEC","C","q75",5.49445918625306,0.939280939293587,4.04100208399874,4.25217792456934,0.156129438655984,0.938590252156717,0.968451460025164
"CEC","C","q2.5",4.40842088857233,0.889947513866419,3.0032854485747,3.27268256918629,-0.67769684232757,0.888330731841098,0.941669304404933
"CEC","C","q97.5",6.17814644043823,0.948792968656773,4.34129662870636,4.62566404190799,0.652630306240032,0.946790788060169,0.973929024547761
"CEC","D","mean",4.57458977659365,0.874924623063353,2.82279108445912,3.08806380462546,-0.00266420413977815,0.873593122043429,0.933285307251415
"CEC","D","sd",0.220106581695573,0.010821601834496,0.128946595626342,0.188714637960151,0.192275894078091,0.0113915053782398,0.00604677232244563
"CEC","D","q25",4.41989023319838,0.866767508240809,2.72795016835848,2.93459374137316,-0.163702220767771,0.865468377635705,0.929361064333763
"CEC","D","med",4.58994715716798,0.872252053724207,2.78526072585416,3.05188901259835,0.00777306636163715,0.870947642818217,0.932793533606474
"CEC","D","q75",4.7172503904674,0.883948802208126,2.92966872449344,3.2153697198698,0.148204039636384,0.883356492059838,0.937807021690101
"CEC","D","q2.5",4.2073485815458,0.858254378588598,2.60337150675423,2.77468061832324,-0.358918820594423,0.852273637906912,0.923795479885699
"CEC","D","q97.5",4.96045375715859,0.89402583382801,3.062291559727,3.45040970372485,0.329645202442419,0.893232534366698,0.944298119748223
"CEC","E","mean",4.78511764838055,0.922274254320465,3.61288466883142,2.95907336985743,0.032668654499516,0.921088661400471,0.95941188713627
"CEC","E","sd",0.474003111502573,0.0151958301215917,0.34239729217512,0.301795171252256,0.246344561988755,0.0161458087851569,0.00777281373565702
"CEC","E","q25",4.44982566727605,0.913391245056839,3.34474772661968,2.73261520115006,-0.147040145169684,0.910462047684628,0.954612615334337
"CEC","E","med",4.72345264894764,0.926349843716031,3.6638021786338,3.00797363449597,-0.00343045493601095,0.925386310681157,0.960767264660607
"CEC","E","q75",5.02153484992476,0.930970535060224,3.79842593237253,3.14381068491341,0.158118391896151,0.930581183404159,0.964094751802081
"CEC","E","q2.5",4.09377310202309,0.895258445111176,3.06452530164345,2.37953029263744,-0.313455848201485,0.893346762782056,0.945934067430619
"CEC","E","q97.5",5.66188592913218,0.943658191953736,4.20664436358245,3.49614638124608,0.575461203749212,0.943392605297484,0.970593307383965
"CEC","F","mean",7.54425961037043,0.642636345660212,2.12421474185034,2.11807021946057,-0.0770421635547995,0.639331770197664,0.738329807234631
"CEC","F","sd",5.64172143107586,0.294528972362978,0.751277062807871,1.13333042752887,0.4326925834984,0.29321921617779,0.254104459208554
"CEC","F","q25",3.22297508794379,0.263246408091025,1.1649686807423,0.679926679560437,-0.542110954544539,0.261878889880938,0.414016177567066
"CEC","F","med",3.56481001700481,0.834643120805479,2.42333647906055,2.6859368023022,0.13067345848795,0.829416266108977,0.913005930628279
"CEC","F","q75",14.9491358545613,0.868090847218661,2.73216681836419,3.00004626233481,0.22225954251482,0.865802217333387,0.931308984135884
"CEC","F","q2.5",2.91422923010326,0.229726409187065,1.13913211138252,0.613059198108145,-0.722164274437447,0.227974102410935,0.380775072889246
"CEC","F","q97.5",15.0577968458708,0.89051024252326,2.97890621948325,3.40716757363647,0.464657914602823,0.887112642715549,0.942584215777775
"CEC","G","mean",3.48248152530729,0.939952183512751,4.08404435312142,3.77559595831568,-0.000961419214409318,0.939031340378545,0.968860155271239
"CEC","G","sd",0.198048254377103,0.00831146772936124,0.292126600680777,0.289973590118297,0.227048503009015,0.00845601963797928,0.00422269174679366
"CEC","G","q25",3.34373585531183,0.935758625108866,3.92040987741877,3.62202605561718,-0.126725936184477,0.934787802017389,0.966899534939045
"CEC","G","med",3.50524691732642,0.939695587131829,4.04399665539972,3.72317087644493,-0.0173574952301291,0.938714099470052,0.968464911821802
"CEC","G","q75",3.61037213075003,0.944435395598621,4.22389678181309,3.92934922756037,0.166588353861511,0.943823426709796,0.971181941346517
"CEC","G","q2.5",3.11688590315705,0.921955386576666,3.53858084341087,3.24860582038649,-0.388295313939812,0.919943672945151,0.959975720244828
"CEC","G","q97.5",3.79619217618788,0.955286600594783,4.70841162715075,4.31408381429287,0.397578341181037,0.954781557396839,0.977087632134891
"CEC","H","mean",2.61010589703629,0.911290435524351,3.73324643373294,5.76436465187212,-0.00257363369694229,0.910920236358444,0.952929862947812
"CEC","H","sd",0.849142611262362,0.0541264269638983,0.867639361792062,1.48727695625653,0.125971578090174,0.0541743439616959,0.0302764834688191
"CEC","H","q25",2.06907466636219,0.834889371112571,2.45610026607118,3.60085098369951,-0.0945531742169,0.834047378446588,0.909615545486133
"CEC","H","med",2.15293430393678,0.941487932485596,4.13470169570009,6.48841430701868,0.0137362354871816,0.941433335764901,0.969918967297223
