"filename","LULC","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"C_hpom","Croplands",1,30,0.95324215194221,0.880727583568646,7.30522308160983,0.47190963784275,0.989521691872598,0.641093385608339,9.73759308896411,0.550762007417921,-0.00594935736619574,0.989422394184569,0.994735821110468,15.3453257083893
"C_hpom","Croplands",2,30,0.974463871645134,0.860316152263109,6.74081787505888,0.467294562519211,0.991357379104114,0.745302742959531,10.1144444617154,0.527270687934846,-0.0625522056074087,0.990195926568467,0.994911580705572,14.160858631134
"C_hpom","Croplands",3,30,0.97736329606247,0.883917788753479,7.32774074070126,0.464666567667132,0.989485430388875,0.628968017039039,9.7551668369437,0.58640986506172,-0.0245528454183814,0.989460470569098,0.994718230229536,14.1351516246796
"C_hpom","Croplands",4,30,0.982051891210852,0.69490059041643,8.91571034514098,0.604595140361341,0.974981315802087,1.07207683045156,6.3261264010818,0.317627832565481,-0.0427898527165415,0.974938048047387,0.987333776881467,14.7419447898865
"C_hpom","Croplands",5,30,0.963626832757288,0.719682142357923,8.0038108920281,0.543229478668328,0.982471589570862,1.01586917784116,7.48335660446808,0.414413075209792,-0.0237627442895001,0.982089911115833,0.990789964668676,15.5426449775696
"C_hpom","Croplands",6,30,0.977167031059672,0.890502443226644,7.90562731624575,0.472670786252826,0.985113062100219,0.531055425012309,8.19850214389457,0.638666406603678,0.00175109587119415,0.985078186957914,0.992527299663427,15.3015129566193
"C_hpom","Croplands",7,29,0.976067122086597,0.901182841052811,7.43248158275823,0.454439705622403,0.988082805270992,0.606708705717812,9.13409329012032,0.593006588844531,0.0225280257697731,0.987978470191295,0.994009660442062,14.9710109233856
"C_hpom","Croplands",8,29,0.986047832078605,0.705814134949512,9.05022580083138,0.587554073325075,0.971253340470009,1.09291981713216,5.81214266137113,0.324774841151113,0.0476979882206179,0.970309460296941,0.985380759080522,14.2822003364563
"C_hpom","Croplands",9,30,0.95160994809844,0.834212732175028,7.38748836400392,0.471324519316381,0.986877365349039,0.783807668272522,8.72985108182836,0.52781516020606,-0.0311146350228326,0.986839361718182,0.993403784251054,15.4484786987305
"C_hpom","Croplands",10,30,0.987008286060159,0.714168142433989,8.9927508892658,0.568879862962457,0.972952680543957,1.04279768823209,6.01321709779051,0.368964972153225,0.0831153346405068,0.972261890633025,0.986257593941722,15.1419293880463
"C_hpom","Croplands",11,30,0.964581735382758,0.849209602785139,7.18541693900429,0.475026146285895,0.988011131716488,0.807991756074804,8.62757281050905,0.490914303293062,-0.0760497432554431,0.986525478327552,0.992967606268123,15.5913255214691
"C_hpom","Croplands",12,30,0.981087826789329,0.676446464729136,9.60695075566557,0.571137052441689,0.967816822407473,1.0898867749075,5.5815594085542,0.383279731085325,0.00111912458091215,0.967805660445222,0.983694044613973,15.1696655750275
"C_hpom","Croplands",13,30,0.973363950614357,0.814161467754785,7.40286556859246,0.487953404495499,0.988521163081538,0.776778178455676,9.1623025886923,0.534197987931348,0.0179828076945745,0.988052381061033,0.994119547428647,15.4858150482178
"C_hpom","Croplands",14,30,0.980433447300054,0.835140757830426,7.72389769260472,0.4717714065633,0.983985138777365,0.79225924435732,7.82723288364301,0.522697517194548,-0.0295628862214292,0.983629041320798,0.991596576225704,14.0916090011597
"C_hpom","Croplands",15,30,0.984043709523795,0.76462073006994,7.9685660630737,0.517210316759037,0.980697694030159,0.994220982672109,7.03430957044167,0.413036122911349,0.0729583280485421,0.9797302837461,0.990062506598507,14.0227551460266
"C_hpom","Croplands",16,30,0.972863167952403,0.887312765126914,6.97457522737892,0.460944557629011,0.990853887621152,0.653416780381693,10.4025926550825,0.54821761661944,-0.0452560007909063,0.990731543028811,0.995303388195517,13.6786096096039
"C_hpom","Croplands",17,30,0.970236231671328,0.887335489001523,7.41854307842639,0.473966600246368,0.98705239068828,0.666626233792209,8.78592512314156,0.517833626253001,-0.0383579737663374,0.98700681482218,0.993450818047742,13.6713855266571
"C_hpom","Croplands",18,30,0.974443428238124,0.803331974617925,7.35569594616834,0.489642280437151,0.989402798290954,0.886013639324121,8.29019634629473,0.467806940665361,-0.0682194429841458,0.98540644865845,0.992191948592865,13.5375394821167
"C_hpom","Croplands",19,30,0.97450402515052,0.933137024111203,7.30732777587444,0.44508203968821,0.988627356040832,0.558941782984084,9.26510355337706,0.665128411075659,-0.0450742477554423,0.988316039821038,0.994034138876003,14.915118932724
"C_hpom","Croplands",20,30,0.979328346671561,0.795402927391555,7.46784254290338,0.503676308199936,0.98767483568625,0.851030627338063,8.5609374061187,0.476558383413965,-0.126768667745817,0.986314899846758,0.992889237198487,13.127256155014
"C_hpom","Croplands",21,29,0.97119240548752,0.897868326177003,6.84631742271893,0.444442278857415,0.992795313920583,0.635138488326398,10.8344446139543,0.65150961184917,-0.0646585093080906,0.991455683722257,0.995558412925521,13.2083008289337
"C_hpom","Croplands",22,30,0.988027375522111,0.656134257144347,9.53094000430849,0.608516200232725,0.974532713030565,1.09492544826866,6.07970322418126,0.366556664323251,0.064819514594326,0.972865247581133,0.986792598692147,12.8701062202454
"C_hpom","Croplands",23,30,0.978766492769481,0.90531699619522,7.46309504600222,0.420992234324311,0.988296060881547,0.581868932120255,9.22364077381223,0.700322783199882,0.0102785081270864,0.988210758545791,0.994016889272865,13.1265845298767
"C_hpom","Croplands",24,30,0.971581939394261,0.81739831006126,7.55682598560152,0.469678203728153,0.983292347302777,0.881948969691899,7.73148514959516,0.499458375867125,0.0148953606641707,0.983221050327975,0.991608592342047,12.859733581543
"C_hpom","Croplands",25,30,0.972950383282411,0.707634713349696,8.82433794534877,0.51951718600657,0.974183161791331,1.11873103623458,5.96600952483033,0.383671915856277,0.0458554886189533,0.971821184164072,0.98639707645237,13.2460327148438
"C_hpom","Croplands",26,30,0.975759092503013,0.734227032178463,9.04872245520274,0.546237958319297,0.969428481801405,1.04750434964935,5.44266939754051,0.384517124091018,0.0807169595959005,0.966141577992213,0.983738651632874,13.2634313106537
"C_hpom","Croplands",27,30,0.980719555013331,0.887421553206826,7.3658950563376,0.454717122366255,0.988666305873945,0.63630375206966,9.40347518341762,0.607043159408736,0.00788730766201877,0.98865736758483,0.994281049920882,13.0773749351501
"C_hpom","Croplands",28,30,0.978744460568033,0.888950158264581,7.40370514612353,0.455562959559614,0.987624653781723,0.657827126171759,8.9171446264489,0.56385137560161,-0.0252620415534406,0.987386401513341,0.993559279418532,13.6118428707123
"C_hpom","Croplands",29,30,0.964084468259362,0.871306957868098,7.46199626236336,0.412982436041184,0.991142064637305,0.571523101801243,10.6292007178969,0.756013936511464,-0.0267642456574906,0.991122526039302,0.99554040822931,13.6264498233795
"C_hpom","Croplands",30,30,0.982847440111064,0.804198709291738,8.24690355247126,0.501737083556577,0.982320839080206,0.801390610679203,7.14646770805257,0.500970144458942,0.0627850833162632,0.980361525362521,0.990509686730451,12.8521099090576
"C_hpom","Croplands",31,30,0.979656323306651,0.761666224894401,8.65852333896133,0.54573115022611,0.975118839634848,0.930693924023372,6.26191650062156,0.38576072190086,0.054849502104438,0.974421440722553,0.987365849797818,13.0820753574371
"C_hpom","Croplands",32,30,0.974839148371951,0.841941433295811,7.66611833342679,0.487702105825373,0.986504505900563,0.723049981735823,8.56108072412541,0.492063037116557,-0.0331950962567257,0.986315358037709,0.99319800461894,13.5312693119049
"C_hpom","Croplands",33,29,0.974184369235165,0.915589579511511,7.41030710267041,0.459110041667654,0.988839501680428,0.559661612749366,9.41930417695737,0.612416667843703,-0.0432031592883851,0.988695457786125,0.994365854343407,12.9853672981262
"C_hpom","Croplands",34,30,0.989948367955706,0.637135845289212,10.39962320076,0.612197866254009,0.963878234628364,1.15360626817473,4.98460420635521,0.362123881886471,0.0569386516412348,0.959632740714169,0.980727826651397,12.9948415756226
"C_hpom","Croplands",35,30,0.982277018631899,0.755090483401967,8.37202942649853,0.518217350902161,0.975461248961247,1.06030891444364,6.12988102364688,0.415805982571915,0.0468795504996305,0.973307667080783,0.987093786634488,12.8297426700592
"C_hpom","Croplands",36,29,0.976734422547792,0.897941095099008,7.02155772352916,0.463454454052038,0.992004890009631,0.598160475413732,10.9390913942515,0.608606694964591,0.0814804101081469,0.991618377015031,0.995856378483561,12.9282276630402
"C_hpom","Croplands",37,30,0.957647943501778,0.800783019051975,7.73407563465426,0.489786128912086,0.984464030984228,0.850176665902892,7.97875858662426,0.495976103451613,-0.0193780961996809,0.9842449431777,0.991944722359306,13.3527984619141
"C_hpom","Croplands",38,30,0.979824469401401,0.855695649665038,7.76028592166814,0.490647732244927,0.981578596356633,0.808696003666632,7.04911124694685,0.434018009744843,-0.0949215916507823,0.979815318802657,0.989415789494103,12.8146424293518
"C_hpom","Croplands",39,30,0.9790151654001,0.859035452478248,7.64960017867516,0.452952958899974,0.984640206339414,0.778621860971752,7.56540995749193,0.53590443694868,-0.102188409561188,0.982476304823924,0.990783126985487,12.8579263687134
"C_hpom","Croplands",40,29,0.969284165594838,0.833401781442435,7.01832751492516,0.421104505431443,0.987043144951949,0.877344352227478,8.49098126147206,0.515917790831849,-0.0465836057953097,0.986088471218887,0.992784080740827,12.9366583824158
"C_hpom","Croplands",41,30,0.983003357666846,0.682554647247583,9.30689709443288,0.574782563684888,0.974126782781436,1.09892516313272,5.85542029023229,0.38298322226076,0.10360089260186,0.970746726142625,0.985988613336935,13.1113741397858
"C_hpom","Croplands",42,29,0.979511739618628,0.894987887798806,7.43026908788844,0.459283718365142,0.990686258605864,0.548590074729896,10.3547742113687,0.6987466008909,0.0108707668880052,0.990645741728436,0.995329438248506,12.6835589408875
"C_hpom","Croplands",43,30,0.976690256832716,0.737430912207085,8.38639037660409,0.569773165248067,0.979077791197206,0.989841022787736,6.8732579231158,0.387564822196974,0.106643786269413,0.978769249787067,0.989358285918312,12.5641088485718
"C_hpom","Croplands",44,30,0.979193876256309,0.862974421397681,7.09800107527719,0.481425091750833,0.987806079927581,0.825513597695137,8.39286742776906,0.418035524749095,-0.135133513677148,0.985761314510927,0.992541032436104,12.5586063861847
"C_hpom","Croplands",45,29,0.983562298930677,0.756018755121981,8.98806112066987,0.532633717446638,0.96427030869354,1.03046874986647,5.09818842298736,0.380039472376769,0.0124257738371818,0.961411414570637,0.9813764928912,12.9631688594818
"C_hpom","Croplands",46,30,0.972043926230084,0.662916626100296,9.03048795967636,0.561612170130837,0.977470846393091,1.08056882173999,6.65857645112662,0.39643911741799,-0.0338241043413873,0.977378164370729,0.988463924486549,12.7125432491302
"C_hpom","Croplands",47,30,0.975755723284069,0.759799637536413,8.6787838475109,0.548009494121462,0.974806522120545,0.936629983635601,6.22504992120362,0.384731298694144,0.0502469633862286,0.974117576065061,0.987215150347572,12.9005401134491
"C_hpom","Croplands",48,30,0.974018797661136,0.876716663836258,7.86715620230222,0.469759515232528,0.986434939040577,0.571408263986851,8.59750331869224,0.677774236756422,0.00802271571856589,0.986431060089563,0.993161713603192,12.9567518234253
"C_hpom","Croplands",49,30,0.98410153708924,0.593836949766692,10.3351580942507,0.615444963711989,0.971419057933538,1.23788393545891,5.57219048848722,0.343572606297964,0.0785672490500491,0.967697308167135,0.984568535688197,12.7921514511108
"C_hpom","Croplands",50,30,0.976827105329509,0.890540900183107,7.08779854238972,0.442769276423942,0.988923749418526,0.702432836163761,9.29264104837881,0.57175057788211,-0.0357601266401006,0.988385184914738,0.994027234734752,12.717960357666
"C_hpom","Evergreen Forest",1,20,0.941270972143181,1.34309484254783,5.41744454663538,1.51023615439709,0.966631085121155,1.1169453113858,5.44720203043552,2.18584682268001,-0.153628011750832,0.96591522995193,0.982823072671976,8.5436110496521
"C_hpom","Evergreen Forest",2,26,0.945630533370852,1.22938393762893,5.57464061755563,1.70925569765681,0.96073167229793,1.50321371664727,4.75583742154071,1.30499930134705,0.296693687828193,0.955284989729933,0.978568254594736,8.21624326705933
"C_hpom","Evergreen Forest",3,26,0.94578194362396,1.12733058927049,6.11161483869513,1.65918724090544,0.962684411546077,1.40534515825692,5.01121464751124,1.85998829870528,0.170550126574736,0.959726319205217,0.980463008873725,8.24106001853943
"C_hpom","Evergreen Forest",4,19,0.937998076458231,1.28158686905227,5.26478674004115,1.62293378640662,0.961814329385622,1.45259857706412,5.08633089812169,1.39124602757393,0.130851795411713,0.960907079731133,0.980556064173837,8.40203237533569
"C_hpom","Evergreen Forest",5,27,0.953509872543495,1.13605353240536,5.92686314011077,1.83196872386239,0.949240835755244,1.66572771309067,4.44747032259181,1.24147685347865,-0.0426940067988265,0.948869361396039,0.973283297298526,8.3073353767395
"C_hpom","Evergreen Forest",6,24,0.930761224119891,1.29599321679824,5.56603053057621,1.52201849857914,0.957184398495285,1.36756000939803,4.56613696816107,1.63053268205871,-0.0769788951446252,0.951492436021326,0.973308208944733,8.72214269638062
"C_hpom","Evergreen Forest",7,20,0.949776023150363,1.26787380626453,5.90907513417119,1.69461463702778,0.954347613864933,1.23023417601809,4.36789818811977,1.54499052867481,0.214359740486355,0.946989448690179,0.974883022895998,8.03852319717407
"C_hpom","Evergreen Forest",8,21,0.943107726257697,1.3916529961563,5.30524870137088,1.51074750372892,0.964183121620309,1.17206546330065,4.89659618069221,1.60099984067073,0.167881337877605,0.95781881701463,0.980071768002073,8.30789566040039
"C_hpom","Evergreen Forest",9,23,0.948449102184556,1.19892620668714,5.59260256162458,1.64993032012035,0.974946317851166,1.46760213759086,5.08948713976201,1.42784135177118,-0.237863930399362,0.960955551587067,0.977873338147276,8.01009440422058
"C_hpom","Evergreen Forest",10,19,0.937949086056304,1.39001111404933,5.14671469085347,1.42098575330521,0.961914743151603,1.32876327587491,4.8289648563409,1.68594735471218,-0.259378303064872,0.956629019050052,0.976552945742576,8.36267161369324
"C_hpom","Evergreen Forest",11,26,0.95327004820508,1.22244825944296,5.74890634279646,1.90212938015025,0.963120756484057,1.30727507745563,5.13954083737438,1.37295957901478,0.202349906451619,0.961712351688341,0.98093771069077,7.85875582695007
"C_hpom","Evergreen Forest",12,20,0.931634838170541,1.41673869075696,4.61060886396903,1.37711653724765,0.977373872970456,1.16843127203614,6.67120816844625,2.19674806848255,-0.0612337639491838,0.977275290020869,0.988439033088742,8.0397355556488
"C_hpom","Evergreen Forest",13,19,0.910835721828321,1.3937247407251,4.66723822456341,1.46025332731137,0.978287311910306,1.21997013602837,6.42001716806215,2.09271398914032,-0.173729450317583,0.97546223766988,0.986990225659082,7.90698766708374
"C_hpom","Evergreen Forest",14,20,0.951254550184398,1.26016278240712,6.11860353949838,1.85233614465363,0.946431163562007,1.2297504298597,3.63666333899272,1.74395595880757,0.140126836446929,0.9235282308541,0.966127781611812,7.93417906761169
"C_hpom","Evergreen Forest",15,19,0.930615278910762,1.24361858069428,5.22352795330874,1.68481134209998,0.973320925729423,1.28058667316124,6.13958264433684,1.53861884657605,0.0754244414233567,0.973169446315085,0.986508008244731,8.01498675346375
"C_hpom","Evergreen Forest",16,21,0.923040895097232,1.41562042910321,5.02766255054956,1.61560315391101,0.974855731618974,1.2150283021683,5.35466074487721,1.20158740121082,0.39590377002386,0.964726917544862,0.983557800485725,8.27665305137634
"C_hpom","Evergreen Forest",17,27,0.941172993018755,1.36360861835672,5.19387140431941,1.58081140804003,0.958654371894758,1.33704379206962,4.93000815447225,1.02085728836691,-0.106736066804114,0.958388625722487,0.978743524495518,8.14491057395935
"C_hpom","Evergreen Forest",18,21,0.935866969263312,1.27336795358449,5.23330591548548,1.62547220084619,0.968343100606738,1.41703941567203,5.33807784738016,1.38706161470311,-0.335257541623634,0.964507423382887,0.981208101177103,7.94669723510742
"C_hpom","Evergreen Forest",19,26,0.944170064636023,1.13456547525609,5.86457400838939,1.77684544785304,0.968053665008938,1.5476313503715,4.89468411155476,1.37369678476058,0.171622806246994,0.957785855095282,0.980572501691877,8.73834609985352
