"filename","LULC","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"ESOC","Barren Land","mean",1.33316249759512,0.934798451677229,4.4005954833876,0.627765418184148,-0.0253786380634929,0.917323515550971,0.960265983193812
"ESOC","Barren Land","sd",0.335709695564184,0.0694990253254049,1.30919177187641,0.265004271988644,0.185664872023824,0.0903289484654567,0.0391301133920456
"ESOC","Barren Land","q25",1.08986431284287,0.941375973251758,3.75917978640403,0.434127807910212,-0.16267583158167,0.927974540292634,0.964044390145464
"ESOC","Barren Land","med",1.22579427415655,0.963875071357198,4.6168081954661,0.575309421606298,-0.0271856544548249,0.952373646951229,0.974897947620036
"ESOC","Barren Land","q75",1.51233183672899,0.971294768360999,5.216703918766,0.800094947575127,0.111364318468617,0.962696542391367,0.9813630458236
"ESOC","Barren Land","q2.5",0.930301694946648,0.741044807143325,1.689581669663,0.200423376404124,-0.337677269505767,0.641902195047964,0.855483963581299
"ESOC","Barren Land","q97.5",2.21345825682429,0.978602045365666,6.46541732198105,1.1825441578094,0.377093240857739,0.975687529968329,0.987466062793506
"ESOC","Croplands","mean",0.952360867105605,0.963167193881604,5.21062379538644,1.18152794095479,-0.00153181951836844,0.962711763121767,0.981059997157473
"ESOC","Croplands","sd",0.0469668662112686,0.00478802897617228,0.331589084006193,0.064974797258853,0.0247419480273181,0.0047562054903359,0.00226044641125408
"ESOC","Croplands","q25",0.918179960759819,0.960383261531986,4.97806400729877,1.13894990041598,-0.0166945217353989,0.959628047838244,0.979842207039436
"ESOC","Croplands","med",0.953632154419013,0.963538587230479,5.22441254298824,1.17891672012004,-0.00186619886383564,0.963346325234229,0.981207929337572
"ESOC","Croplands","q75",0.98110777855691,0.966095215146346,5.41402808059634,1.21725789178811,0.0150776452210401,0.965868530503353,0.982528906097831
"ESOC","Croplands","q2.5",0.859154285546331,0.953417688691559,4.61223540159059,1.06906219998921,-0.0473986249177554,0.952970483597747,0.976262954262521
"ESOC","Croplands","q97.5",1.04610729102982,0.972048805069602,5.9174975772201,1.3075208300488,0.0423965392554899,0.971429603203425,0.985068708276128
"ESOC","Deciduous Forest","mean",1.72593209811151,0.952395279333828,4.76939915274002,1.1483790754043,-0.0040858163384138,0.951557893643147,0.975315267070425
"ESOC","Deciduous Forest","sd",0.339262434092812,0.0186106477736649,0.80035694116768,0.196445897222904,0.0626004023440136,0.0189370937015043,0.0097020536508832
"ESOC","Deciduous Forest","q25",1.45394735091645,0.936919473499091,3.97787204195223,0.943850530504513,-0.0437097125453073,0.936729985610571,0.96736629755855
"ESOC","Deciduous Forest","med",1.57138002800442,0.961679976117293,5.0169461367449,1.22511059290727,-0.00278442345697199,0.960222938567514,0.980467497650362
"ESOC","Deciduous Forest","q75",2.10250815748318,0.9659362062901,5.39572345704096,1.29609756526781,0.0376414089660491,0.965613742338343,0.982369176072773
"ESOC","Deciduous Forest","q2.5",1.35445736248277,0.914836860332052,3.41486419196353,0.818836518204489,-0.117710177867109,0.91414063800126,0.956012310733825
"ESOC","Deciduous Forest","q97.5",2.34391134357769,0.970892910889077,5.84787792973967,1.43135269788753,0.0959844782578808,0.970713012053491,0.985220914244513
