"filename","LULC","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"AS","Croplands","mean",18.5190325983666,0.448907497984898,1.33269124156297,2.02004273527432,-0.00773081207368595,0.431599565202656,0.643609281173464
"AS","Croplands","sd",0.866661304479285,0.0456740430608598,0.06331541415532,0.165512332173881,1.27570757898972,0.0535419759938115,0.0331565417526778
"AS","Croplands","q25",17.9168508583298,0.425744840904344,1.289587786593,1.91854479387041,-0.552897419859891,0.396935669345032,0.621706219334759
"AS","Croplands","med",18.5287404513764,0.449079481054376,1.32249461351394,2.03982669227377,-0.0558055615661725,0.426574409077704,0.646044466072479
"AS","Croplands","q75",18.9066059035534,0.480148190882517,1.37846752387837,2.12331106750953,0.751312396199813,0.472197378750934,0.667302046672758
"AS","Croplands","q2.5",17.1888828994071,0.368571237387668,1.23593939883131,1.73081068681182,-2.55967987089088,0.343437094054336,0.581057467878879
"AS","Croplands","q97.5",20.2555396096295,0.523016413668576,1.44614548131223,2.281382596306,2.36767966807134,0.520320388439172,0.69361800418856
"AS","Evergreen Forest","mean",23.0829104068116,0.167181811483164,1.05697842013897,1.48752116264633,0.0946022834865976,0.0688564570982911,0.340058188979572
"AS","Evergreen Forest","sd",1.98798329548567,0.0727385348251944,0.0866587222249312,0.18671176182293,3.68067201622804,0.184359436823783,0.0901473006745985
"AS","Evergreen Forest","q25",21.6091094147447,0.117561208997822,1.02329653878616,1.4045079131773,-2.49784831283888,0.0290529632737269,0.294024047656636
"AS","Evergreen Forest","med",23.0631599841918,0.170118130622548,1.06884907191253,1.47225511042906,-0.211127812813475,0.110090308393249,0.33196060876361
"AS","Evergreen Forest","q75",24.3774735664087,0.208060846778518,1.11072113371521,1.61460326423282,2.73799946940884,0.175921541886738,0.394563975477134
"AS","Evergreen Forest","q2.5",19.7166408019854,0.0475496759305608,0.867331382328817,1.1620316659512,-6.96183068631031,-0.354900439089226,0.18300003796722
"AS","Evergreen Forest","q97.5",26.7618666686281,0.334427667083885,1.19373697439002,1.82324708565554,6.15672148600637,0.286261763533562,0.516856798597716
"AS","Grasslands","mean",25.8336648787408,0.40074810402879,1.23730551878904,2.21350546577217,0.346638765447326,0.0289934410785614,0.586485274186544
"AS","Grasslands","sd",11.976062947659,0.128016463172182,0.251004176076645,0.463893051493496,2.75914456181912,1.64729419659614,0.122887741909259
"AS","Grasslands","q25",21.3395127437384,0.351815439329583,1.19831480592743,2.13616362063525,-1.30800164015148,0.297648363365067,0.577981568250419
"AS","Grasslands","med",22.2786151976358,0.436248988331859,1.30709546693932,2.36076645352785,0.606485661156241,0.40968809533625,0.620440409000746
"AS","Grasslands","q75",24.255962499911,0.489076296860273,1.37735943363919,2.49364637862602,1.80170459238986,0.468378945470404,0.659907078623106
"AS","Grasslands","q2.5",19.9006698062671,0.0803723323194902,0.557742825781317,0.978797476138609,-4.52661447982251,-2.25277414531955,0.238705529229079
"AS","Grasslands","q97.5",53.8370265124053,0.561040580357488,1.48471300994337,2.77569940808879,5.24717391248085,0.542406364353022,0.699188955600402
"AS","Pasture","mean",22.4469684087614,0.383045118345497,1.24974253052286,2.15355669756973,0.054646052407806,0.34221807583828,0.590635367289815
"AS","Pasture","sd",1.73832423321429,0.0741526860382612,0.0956332724881946,0.186812546239861,2.7902273565699,0.0965570997574711,0.0628270137887613
"AS","Pasture","q25",21.509441194599,0.334414977408942,1.18832059295,2.04254155886288,-1.49960673963858,0.284383436989767,0.557994530033604
"AS","Pasture","med",22.3767618764529,0.373720408957062,1.24321675870354,2.1160173029777,-0.118648151256494,0.34618631216578,0.587737606213147
"AS","Pasture","q75",23.7864930727629,0.43252020652091,1.29081351442124,2.30441432599229,2.16584594426929,0.393513776112824,0.624644128372218
"AS","Pasture","q2.5",19.3725807494913,0.269519766958749,1.09052015842035,1.84316224103096,-5.07834599561654,0.150266716341601,0.479324151033412
"AS","Pasture","q97.5",25.6083039327488,0.525854410379316,1.45000597968383,2.50290912585307,5.01839099709413,0.519368219722436,0.706218995480775
"AS","Shrublands","mean",23.3738074280959,0.471377153020221,1.33434631872491,1.7507656238192,0.486747806411018,0.376203251933001,0.650129365524173
"AS","Shrublands","sd",3.42642628777082,0.121873107108459,0.212110950166524,0.656609619714265,4.24259966029012,0.213737292250962,0.0915637722338989
"AS","Shrublands","q25",21.1008548642476,0.369097768635965,1.18150338187967,1.27376021193921,-2.99291610683761,0.263726519534386,0.582994351358809
"AS","Shrublands","med",22.9328145431605,0.497600238251157,1.34274166656933,1.71939082984403,0.527161466961066,0.429948163405155,0.659327517540083
"AS","Shrublands","q75",25.5546932157703,0.546704069609351,1.45652845977528,2.16043301997109,2.86644140789133,0.515530896291726,0.708703367805757
"AS","Shrublands","q2.5",16.7892939501209,0.270387276886561,0.920993841451753,0.655166544254424,-6.8091855105642,-0.211698554124151,0.469870434143948
"AS","Shrublands","q97.5",31.441092130807,0.691666944258076,1.76261117291284,2.84073629440048,6.45469122256563,0.668876235977872,0.814480582947622
