"filename","Depth","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"P_Mehlich",15,"mean",201.756440281429,0.0784936230994715,1.03019259813975,0.710314693446895,0.623860451480899,0.0560823806473619,0.180990502562468
"P_Mehlich",15,"sd",228.081853271486,0.0491103279072459,0.0211585344216966,0.387103006211566,8.51410930539197,0.0388904933339481,0.111608985541177
"P_Mehlich",15,"q25",58.5778897618452,0.00517469822814169,1.00255918310147,0.107578051569352,-10.2676507793661,0.00456986081695687,0.00899422281803813
"P_Mehlich",15,"med",63.0236010682862,0.0987956153232247,1.03292997744997,0.906466576219978,5.13032040395702,0.0622454759544001,0.239399100410331
"P_Mehlich",15,"q75",563.332990465527,0.115982270289174,1.046961551143,0.983173858274384,6.573212778909,0.0872131838987004,0.262488785679677
"P_Mehlich",15,"q2.5",55.6566575153279,0.00396327372016377,1.00202042032678,0.100047457228421,-14.395311020459,0.00349912706374405,0.00801378218148329
"P_Mehlich",15,"q97.5",564.391357641844,0.13175341675484,1.06181934311343,1.04293457254199,8.77404858805453,0.112579095654629,0.291414426213759
"P_Mehlich",30,"mean",40.9081682923013,0.131114259390117,1.06528236276035,0.68565916007037,0.0564338942848773,0.116741719274091,0.266691110738601
"P_Mehlich",30,"sd",3.09346108848617,0.0249836394621338,0.0227145223876275,0.0601817528015811,1.27144674916443,0.0379282876721419,0.0252497976551317
"P_Mehlich",30,"q25",39.2203547835905,0.113440132062826,1.04679764169809,0.649988554352795,-0.874704968907679,0.0865016816826713,0.245701284212067
"P_Mehlich",30,"med",41.275487894638,0.129427613406841,1.06693175251276,0.672091254596498,0.147929919037786,0.120653307453183,0.268879718474663
"P_Mehlich",30,"q75",42.9238280951912,0.144171239378296,1.07973141877067,0.723293241148857,0.962772816714803,0.141370258667009,0.284076188173203
"P_Mehlich",30,"q2.5",35.3316020211689,0.0898686685916973,1.02235858879689,0.58392834998996,-1.99275355654002,0.0422892713321772,0.226810360906558
"P_Mehlich",30,"q97.5",45.8876309797546,0.177933311140566,1.10179648764271,0.817870277892151,2.40137740171604,0.175423357837397,0.308629954678153
"P_Mehlich",60,"mean",32.9658740891959,0.0876018722888159,1.04392910621107,0.574518445277868,-0.291190451427292,0.0815675286233842,0.186733122263911
"P_Mehlich",60,"sd",2.64968129994931,0.0130206803506821,0.00844743008128179,0.0460387923652955,0.96961143923921,0.0147604848843924,0.0237362213731801
"P_Mehlich",60,"q25",31.0045675441663,0.0803057498739339,1.03888240508918,0.530501826075605,-0.758260084404624,0.0727990366080092,0.171676917327397
"P_Mehlich",60,"med",32.9200236859314,0.0862135573724368,1.04334325643824,0.579470167790448,-0.295483868884566,0.0807114122516945,0.18600176057601
"P_Mehlich",60,"q75",34.7201127251652,0.092705261880731,1.04762772405773,0.613250532263425,0.315868547023556,0.0882153522783072,0.205381951470774
"P_Mehlich",60,"q2.5",28.2362066481216,0.0665104612927541,1.02963188461542,0.506500181088064,-2.22396092307492,0.0560573909441251,0.147132475599103
"P_Mehlich",60,"q97.5",37.7019058846301,0.119201217661004,1.06459482253971,0.652269435177375,1.27879569651004,0.117047241315023,0.229191267732603
"P_Mehlich",100,"mean",39.6728055119918,0.106898891785264,1.05172386563681,0.490532008030271,-0.0365201545258956,0.0941764342134902,0.223098244467789
"P_Mehlich",100,"sd",15.1159577128176,0.0406040163852176,0.0209439615800406,0.147065137798619,1.39938286352726,0.0361538521274077,0.0924154052361233
"P_Mehlich",100,"q25",28.9479188853319,0.0568185600401497,1.02916764505661,0.293847186430672,-1.11008642780149,0.0551400453854279,0.0980714898757934
"P_Mehlich",100,"med",30.6809631566008,0.122449882808932,1.05420416156002,0.563321921755506,0.0049485019601992,0.099486230213609,0.26778179301934
"P_Mehlich",100,"q75",60.6733577191734,0.138902677401928,1.07144619093487,0.600048594264367,0.872442129131097,0.128235816766719,0.29225579861507
"P_Mehlich",100,"q2.5",26.5838233579481,0.0428959368438573,1.02212683810698,0.268881799934225,-2.60643348575341,0.0420777795909999,0.0851539949996227
"P_Mehlich",100,"q97.5",62.2403532939806,0.160892356944954,1.08022533739929,0.653936120854518,2.32642327380564,0.142347489408227,0.328664134692059
"P_Mehlich",200,"mean",28.0980541064748,0.196704012459404,1.09294967857624,0.664285400798063,-0.24660071817343,0.158200008015593,0.373860134556239
"P_Mehlich",200,"sd",2.96838905113037,0.0376635887684216,0.04047693629035,0.0752939338103602,1.28556552029631,0.0619268718134596,0.0317787851730116
"P_Mehlich",200,"q25",25.9515633375909,0.167895826363421,1.06848747369353,0.609441820746969,-0.928462186747784,0.122735321420975,0.355074935063929
"P_Mehlich",200,"med",27.7459826098761,0.186063491589178,1.08347506297255,0.667757909203015,-0.13441452705171,0.146835433268275,0.364816713965495
"P_Mehlich",200,"q75",29.9259040650671,0.224707424925992,1.13320737772324,0.718646447445578,0.49175497198049,0.220080319016669,0.391531353550044
"P_Mehlich",200,"q2.5",23.4188582182367,0.149753879593111,1.02710590145996,0.535863330482602,-3.0798361997716,0.0506074371814666,0.319694213065327
"P_Mehlich",200,"q97.5",34.7921974159336,0.278867174384149,1.16332596528422,0.80160626823537,1.78898738098039,0.259938215627981,0.432731920222441
