"filename","Depth","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"AS",15,1,30,0.552317071979088,21.5425388642594,1.46303742884315,2.78518703751971,0.531391793863815,22.7120125213742,1.40861421669387,2.6858033801537,1.7412452927135,0.495017059223584,0.724693188265369,20.3282356262207
"AS",15,2,30,0.511504941315165,22.6958498365092,1.38656658393209,2.64365513660926,0.653943528448447,18.9255915964139,1.69892037009505,3.27598742074452,-0.956996254867332,0.652851898494023,0.793135388780334,19.6780915260315
"AS",15,3,30,0.562201522301771,21.8316363023454,1.45277369672439,2.79411030649345,0.544251788121777,21.4014762826854,1.47272115507775,2.85027066330706,-1.90748412503593,0.53802359920695,0.715729008761822,17.9398686885834
"AS",15,4,30,0.551974325627911,21.7933070833347,1.45285510397575,2.7990244787881,0.555779093501654,21.3665964359748,1.48345274500609,2.80812155458594,0.613617913305894,0.544683479229475,0.735473790561255,18.5171949863434
"AS",15,5,30,0.529507544444412,22.292850965926,1.40952550042768,2.646588365489,0.589555202821176,20.8416702006257,1.54470541511933,2.97480957155434,0.425898933409565,0.580077153540116,0.759652461493295,18.4566686153412
"AS",15,6,30,0.562229540470689,21.4406482607192,1.46905489182773,2.75178246863423,0.560446436740654,21.3010490818078,1.50552173948505,2.95760080914537,-0.299011001611371,0.557934340288322,0.729902681722566,18.0897259712219
"AS",15,7,15,0.515337286850975,22.2341830189336,1.42486296277975,2.74352333737899,0.374198266005493,26.4101494048105,1.19901100188891,2.30971809606231,-0.404931177189333,0.303029325208942,0.606536633714239,18.9658823013306
"AS",15,8,30,0.533882619320503,21.9976585925971,1.43185507295505,2.72756301528345,0.614313393204881,20.0588474013701,1.60011744477454,3.09090541242988,0.914215233867284,0.608657403934083,0.773668096451011,17.3372793197632
"AS",15,9,30,0.559277712703951,21.2387749350128,1.47773895418574,2.77793800162817,0.539557345959162,22.2360761033854,1.44531739337419,2.87820565563977,-1.23405582311146,0.520339027763543,0.726604675946636,18.2983839511871
"AS",15,10,30,0.529807607799377,22.4015529843494,1.40634697279961,2.72302549928646,0.548259962140562,21.8477267967219,1.46842333357519,2.83782384212634,0.822768021556036,0.535315391485387,0.730672323134318,18.3621711730957
"AS",15,11,30,0.53726699548661,22.2182653322599,1.42662386793905,2.74548886187936,0.603926917145038,19.9603361282174,1.58433487491439,3.05606076010743,-0.771735879913017,0.600821743116859,0.763082079438191,17.9963676929474
"AS",15,12,30,0.571229882133305,21.1863706970392,1.49607085258286,2.83200935440939,0.546114982624011,21.5938784276061,1.46502490691716,2.87118408153757,0.253970711032586,0.533157027911721,0.72966380918711,17.971892118454
"AS",15,13,30,0.546301894564329,22.0062374367622,1.44251662382583,2.77194137231735,0.588402001663756,20.3028185890469,1.55267738361819,3.0045089420692,0.603415002159992,0.584378134357272,0.753369336021166,18.1617577075958
"AS",15,14,29,0.520330570834096,23.254961009514,1.37690662222041,2.62309620622645,0.578831707315639,20.1558252615198,1.5308327273963,2.92719346563492,0.11579648105611,0.572431832009918,0.749495131330645,18.1786329746246
"AS",15,15,30,0.555872886600178,21.7951277124598,1.4564171654114,2.79879066572882,0.559194758204978,21.4471344747792,1.47001021245249,2.84420280349028,0.522203847753981,0.536318105850531,0.743385161112301,17.6764450073242
"AS",15,16,30,0.54111300490442,21.9578520481212,1.44666011591269,2.77804950440129,0.615141993795569,19.5714487213754,1.60718632272678,3.16787995015848,-1.07579995554365,0.612092312996048,0.769947508614895,17.9180018901825
"AS",15,17,30,0.557096486243719,21.6076674568025,1.46094347698298,2.86935182263189,0.548723378487364,22.1227495792476,1.44139486260968,2.71214026923143,0.944491634238317,0.51772483084564,0.73744354573348,17.4507420063019
"AS",15,18,30,0.557407714568325,21.6402001732651,1.47214552204837,2.86503819297368,0.556019428014334,20.8079760739446,1.50114012987262,2.73933417634858,0.349154242317912,0.555349923342472,0.72060645611137,17.3020911216736
"AS",15,19,30,0.557372340915198,21.8889797969512,1.46690180760583,2.87816063537026,0.538698790927677,21.1644586461543,1.44270230802175,2.55144725895514,2.46270180330887,0.518598556128077,0.721718485113961,17.0056352615356
"AS",15,20,30,0.573483759002023,20.9247774052676,1.51023466281387,2.91520424894192,0.488020575572034,23.7519802468518,1.34126246656882,2.61030867134617,1.2019182191013,0.443028082707629,0.694750397740879,17.2312002182007
"AS",15,21,30,0.537896383823343,22.2174126554371,1.43290659059309,2.7906039718278,0.575444800622058,20.5990628592329,1.51994425694324,2.86420796922589,1.41249454123137,0.566283923700478,0.74675729996469,17.8942756652832
"AS",15,22,30,0.551732653956818,22.0579066638761,1.44497764788686,2.76544827800449,0.563825371603037,20.646372568546,1.51184836292109,2.90607949657016,-0.149637802341287,0.561626418396672,0.7320581100859,16.1451454162598
"AS",15,23,30,0.551713635649591,21.8528816258744,1.45648698761174,2.79139387858919,0.584653616603111,20.5229467023211,1.51431794848911,2.77737894205774,2.96471667129349,0.563055072538795,0.754131390709371,17.2869701385498
"AS",15,24,30,0.52420694060732,22.5472715989483,1.40007201529797,2.66107585286721,0.608672246157636,20.1588383466154,1.58226191690964,3.02596801220155,1.04390527172568,0.599775112588395,0.77202876608654,17.1325407028198
"AS",15,25,30,0.560375900886457,21.414398021346,1.47303143323379,2.80185321764318,0.571986760906694,20.9817525310879,1.52468578858406,2.90728812617624,-0.293671518836759,0.568977305973536,0.739846754828679,16.9546158313751
