"filename","Depth","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"P_Olsen",15,"mean",23.7891496065873,0.303992811807241,1.19596403702896,1.29632919886135,-0.0519720068947437,0.2989022823847,0.48537414098373
"P_Olsen",15,"sd",2.65513864141788,0.0382796015404694,0.0304674961367866,0.140864013003099,0.777507560134928,0.0364037302188105,0.0528636092242724
"P_Olsen",15,"q25",21.8343636646156,0.28813495885953,1.17582647372671,1.21837601434653,-0.590534088147775,0.276064717112973,0.463821988861964
"P_Olsen",15,"med",22.9876269245027,0.311559208815151,1.20177533218289,1.32779689032811,-0.133910854172051,0.307011436728625,0.498470295524244
"P_Olsen",15,"q75",24.9982486252473,0.329873103514703,1.21825383924799,1.40456924608784,0.403440852253944,0.32563181619775,0.521908837464387
"P_Olsen",15,"q2.5",20.36120131382,0.216304782994994,1.12807960210028,1.03226374628371,-1.07771975671771,0.213439301780242,0.375178703583058
"P_Olsen",15,"q97.5",29.3058863936435,0.352730983422806,1.24157891384694,1.49534527649352,1.47788735640924,0.350721114586282,0.549636899765998
"P_Olsen",30,"mean",17.952994103312,0.203897963747224,1.11306109386079,0.772787891140081,0.0773026199348816,0.190785271671956,0.376911309793456
"P_Olsen",30,"sd",1.36977401699525,0.0276351849384839,0.020916479788223,0.0769366958857598,0.814439072440313,0.0306591131161656,0.0383544424717303
"P_Olsen",30,"q25",17.0990472222115,0.183094285669922,1.09636106406028,0.729191002622736,-0.48116526757055,0.16681120846112,0.339604489551348
"P_Olsen",30,"med",17.851326993548,0.210281110391619,1.11757645658956,0.759226072286912,0.138518460193091,0.198149792112212,0.382673351502348
"P_Olsen",30,"q75",18.8431014039894,0.222543680413949,1.12736958209682,0.827394302022185,0.607057059789871,0.212020039766219,0.405232719553093
"P_Olsen",30,"q2.5",15.7186786254252,0.153660345104333,1.07765269189711,0.637167034120781,-1.65531009487752,0.137637062918303,0.311751394757784
"P_Olsen",30,"q97.5",20.4147136189125,0.246732904265199,1.14827698075801,0.91871124512299,1.31564954882314,0.240432964795969,0.43730845723108
"P_Olsen",60,"mean",13.9251581380336,0.214117852457914,1.12326596629576,0.75438064754645,-0.0287615112495757,0.205466190390813,0.38117833062283
"P_Olsen",60,"sd",1.16749907713132,0.0307180016181346,0.0248227709649978,0.0660438292263797,0.481900772258378,0.0347615838721424,0.0401803911548254
"P_Olsen",60,"q25",13.1228205549007,0.190627550520518,1.10291028651569,0.696148307060551,-0.291529578817031,0.177038534715491,0.355504385307322
"P_Olsen",60,"med",13.7522423292547,0.214058960283323,1.12565100710851,0.751891661036914,-0.0449864823344917,0.209953135690044,0.38237637200966
"P_Olsen",60,"q75",14.880838664082,0.236382366454876,1.14041209409704,0.804329832598385,0.280956733499408,0.230272425962251,0.409105713155307
"P_Olsen",60,"q2.5",12.3256177113846,0.159515307924916,1.08478745895365,0.642684631028798,-1.05930643409096,0.149311604497992,0.309355702284077
"P_Olsen",60,"q97.5",16.3016444183204,0.277895996116585,1.17643154799104,0.872748707002559,0.678872085070895,0.276636578397412,0.447624630488267
"P_Olsen",100,"mean",15.4668816295534,0.246948010937192,1.14872756007175,0.617932031820977,0.0228601134187926,0.233899223305206,0.411525909855849
"P_Olsen",100,"sd",6.03603783240018,0.0942722711278011,0.0656436576658439,0.18976449034858,0.594219533203952,0.0894642637480232,0.148460179037782
"P_Olsen",100,"q25",11.3310415777032,0.151847563913052,1.08292767551358,0.354265764250385,-0.436428135537216,0.146374602972196,0.229714278257626
"P_Olsen",100,"med",12.0025848155719,0.276943360419727,1.16060249871932,0.701891741691699,0.111096065020993,0.256805065328141,0.472194471226583
"P_Olsen",100,"q75",24.2407914028943,0.323069812095589,1.20132308074333,0.747947444679797,0.426007660493275,0.306336302596077,0.524542119749333
"P_Olsen",100,"q2.5",10.0070608278257,0.08556164623559,1.0458662163981,0.32920086560617,-1.18943739346789,0.0847913552202888,0.157761458647154
"P_Olsen",100,"q97.5",24.7911556558404,0.375324654840888,1.25593109997818,0.868974322166316,1.11018428817493,0.365298577477357,0.57948170281496
"P_Olsen",200,"mean",11.5103185814208,0.223370762301301,1.11591988676079,0.70506016484682,-0.112399009712532,0.193407799279476,0.411970904398715
"P_Olsen",200,"sd",1.52074322652709,0.0352693794827589,0.0295495848826175,0.111545858561923,0.745475023689716,0.042717082612826,0.0540057608246707
"P_Olsen",200,"q25",10.3491197696116,0.1970645804134,1.09490746153916,0.612878784094614,-0.633227649472303,0.163867962721567,0.376577061187766
"P_Olsen",200,"med",11.3133834672442,0.221639144087045,1.11632164012722,0.684900602949376,-0.0404489636796054,0.195646634381591,0.408485338825624
"P_Olsen",200,"q75",12.5523490286093,0.247842989654152,1.13693639731203,0.80670518906563,0.328217447151157,0.224551124670977,0.46041783532713
"P_Olsen",200,"q2.5",9.28016047600942,0.156624027608032,1.06094221176971,0.525899104396105,-1.61188390644985,0.109462636440676,0.32135843933518
"P_Olsen",200,"q97.5",14.2026252749557,0.283005508738307,1.17067597399538,0.897192648065116,1.42720169947783,0.26856958408579,0.506271386131645
