"filename","Depth","run_id","ncomp","R2.cal","RMSE.cal","RPD.cal","RPIQ.cal","R2.val","RMSE.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val","training_time_sec"
"Sand",15,1,30,0.892357732034422,9.70436589078798,3.04874251387853,5.11110159676518,0.891806559583848,9.92342094552246,3.03460637661191,5.13179883021871,-0.374282252223251,0.891370174451171,0.943538192217831,51.0006034374237
"Sand",15,2,30,0.894061355258693,9.68334214593885,3.07326033199574,5.19706928057954,0.891251015920324,9.80532666575289,3.03086020149035,5.05847501983163,-0.0364711426674525,0.891101473278668,0.943115314331301,44.8438034057617
"Sand",15,3,30,0.896424994877132,9.4831809899078,3.10814170230284,5.16704258330056,0.88839044011104,10.1426162698933,2.99271377500456,5.26737861103779,0.126137840060591,0.888307644752757,0.941329794834559,44.0236079692841
"Sand",15,4,30,0.897883666546049,9.52511639047758,3.12859844268539,5.32276960423136,0.8859516491556,10.0209641450239,2.95618653938338,4.87976997944676,-0.197259301088377,0.885530405618836,0.940470930434954,47.4011814594269
"Sand",15,5,30,0.892954618816729,9.74292459815928,3.05765706272769,5.16785278308657,0.894732603492281,9.62758844198117,3.07802921028379,5.03760628035525,0.218983037657875,0.89441351305405,0.945173154886838,46.1078894138336
"Sand",15,6,30,0.897839835461716,9.52514357188063,3.12819121153296,5.33587757669517,0.885928913172191,10.0201934957636,2.9567900218936,4.8127813120963,0.297427864662118,0.885577127467851,0.94028356576158,40.9332458972931
"Sand",15,7,30,0.889482196943528,9.84173382501599,3.00879980835098,5.07024482547606,0.900648063173711,9.47698262101009,3.1717144208418,5.33133825612259,-0.0835261630140508,0.900558959332962,0.948149989811587,39.5046093463898
"Sand",15,8,30,0.894495200123325,9.70029286808805,3.07887147628404,5.19829665822645,0.888624415867448,9.84272936337294,2.99372669841537,4.95797437869175,-0.319421273445657,0.888383213883248,0.941556719630741,41.4641263484955
"Sand",15,9,30,0.891454609780955,9.77256078401949,3.03695417500031,5.08566803506319,0.897404696028906,9.57808872914661,3.12250239044827,5.31682274408595,0.0563596665886096,0.897399788699317,0.945863244387473,47.1893057823181
"Sand",15,10,30,0.894335785679101,9.65134988942983,3.07567787494219,5.19098370424531,0.89534873465799,9.67581493101549,3.08895195420713,5.14685329918494,0.0312631269729393,0.895158914803577,0.945438935100194,44.656172990799
"Sand",15,11,30,0.895418360917898,9.63598720344652,3.09424249857904,5.18888194269461,0.88772163603485,9.91297259931648,2.98449551847985,5.08676882688821,0.0383873514000138,0.887691674494512,0.940820962173699,41.4890387058258
"Sand",15,12,30,0.896080203931242,9.55595769616013,3.10369762981722,5.22448943239476,0.890385867447933,9.91947514312237,3.01966250548125,5.10359663889079,0.272294238803506,0.890292327524269,0.941776700642765,39.5495643615723
"Sand",15,13,30,0.891893701063235,9.82264658268688,3.04234542162077,5.18190281728296,0.898520110366579,9.36883118696504,3.13725464968964,5.12603963521274,0.352348744869235,0.898362430519394,0.946668014397995,43.8047571182251
"Sand",15,14,30,0.891450211132918,9.75975349957496,3.03488958807556,5.07184940707322,0.901543138190916,9.4264440535842,3.18493017160191,5.42887643623598,-0.0185859756504642,0.901382501043885,0.948789906434828,44.617552280426
"Sand",15,15,30,0.895639493018168,9.69977607196322,3.09509847453493,5.28104975001058,0.885540025205897,9.8411110572832,2.95392412651111,4.69459187393362,0.276862823319999,0.885354993761084,0.939787323067071,44.7360413074493
"Sand",15,16,30,0.889827614035097,9.90156889259111,3.01458541153645,5.10020185162644,0.900675743076502,9.29895154153457,3.17331281973757,5.26941126439225,-0.00592818654594772,0.90065911108473,0.947946106214989,47.9648630619049
"Sand",15,17,30,0.896951575982475,9.60088408757644,3.11687353374235,5.30159509642083,0.886280287699453,9.89187500036156,2.96427688880619,4.89543185677437,-0.0816600978194169,0.886154392687886,0.940297164539283,45.3189256191254
"Sand",15,18,30,0.895849509184014,9.55237064599666,3.09921833385989,5.19242833408972,0.892135029006282,9.87637571277554,3.04405014564105,5.24483894765104,-0.287964400539961,0.892043148687078,0.942928874791357,40.8600912094116
"Sand",15,19,30,0.892640076281699,9.76896090603193,3.0520113478861,5.1694341379561,0.896823012893497,9.50076246119347,3.11363075223488,5.13642986016407,0.0057742902372786,0.896814280149719,0.945440376807047,42.9612720012665
"Sand",15,20,30,0.891952168892636,9.74936754802291,3.04322046711872,5.13110206929727,0.896963223098254,9.61807660045869,3.11179919543185,5.25053002775956,0.43026123331443,0.896692777370306,0.945979019324572,44.051723241806
"Sand",15,21,30,0.893824272677346,9.67980425204948,3.06888734474706,5.17830719452691,0.893737408919591,9.73685511284126,3.06503625937303,5.09404724884794,-0.319507643669774,0.893516435379387,0.9431925165748,43.9358096122742
"Sand",15,22,30,0.894689451232044,9.70715966650537,3.08206246611869,5.2023456639176,0.892982496471249,9.59871189078599,3.05733008488914,5.14131485156588,0.0347828535284476,0.892978963097176,0.943546655637992,43.159289598465
"Sand",15,23,30,0.89466945025164,9.65648500087156,3.0804278411703,5.11832203907934,0.893845607506729,9.70507894397741,3.0655071495454,5.26528432122756,-0.0283597313307758,0.893549146582142,0.944748190207046,43.8717625141144
"Sand",15,24,30,0.893874255081342,9.72339540568437,3.07153478026765,5.18594563896076,0.896608489107121,9.4740500626879,3.11014322978133,5.18257763840333,-0.114909305364718,0.896582738222511,0.945649436987501,44.3462636470795
"Sand",15,25,30,0.892290725614042,9.75848192875386,3.04683070088813,5.1647377499869,0.899912048093399,9.42126007700876,3.16114457163633,5.25407425284838,0.0890949553818833,0.899892849946338,0.947141164492841,42.9969539642334
"Sand",15,26,30,0.895753786029786,9.66714946267208,3.09826406070573,5.26525427133831,0.888663951144845,9.76009826200161,2.99736079314808,4.90773747498897,-0.0906522634932011,0.888653705229219,0.941092317843703,42.4260790348053
"Sand",15,27,30,0.89141147867463,9.81229300660467,3.03412081292428,5.12877061112282,0.897272977735052,9.52318288819016,3.11764929876131,5.20046717378668,-0.053913423190112,0.897080114653256,0.946494812342606,42.1696422100067
"Sand",15,28,30,0.890703457934983,9.81080006858913,3.02598232604905,5.1168100102991,0.897338805076751,9.56936630065471,3.12148946039551,5.11005624235059,0.0150875997143018,0.897333189916264,0.946014010138698,42.6045792102814
"Sand",15,29,30,0.893475103071373,9.63565592636236,3.06330358371913,5.12938614430776,0.896899915802798,9.71935111474724,3.11396256088564,5.34500702636165,-0.199744129410854,0.896836268911433,0.945858613372109,40.8442838191986
"Sand",15,30,30,0.894569776598973,9.66925603866231,3.0803946535266,5.14258799241386,0.893656612199169,9.6728375093802,3.06635826578025,5.26215807415765,0.125761965479613,0.893608232616903,0.944125747060246,40.0805628299713
"Sand",15,31,30,0.895367225519832,9.63841920733058,3.09029525943923,5.13829072326854,0.890938719473265,9.79790003270703,3.02696665222964,5.21795485046145,-0.304014434715001,0.890821143482512,0.942468438602178,42.2483532428741
"Sand",15,32,30,0.894816171776255,9.67659915403104,3.08357489150608,5.21877564587998,0.893094602388875,9.65380119162566,3.05795284340633,5.04464500908156,0.232212456646571,0.89302254877631,0.943312492848178,39.9204611778259
"Sand",15,33,30,0.887059897761726,9.98466036796929,2.97635901806736,5.01769696250464,0.910075473415965,8.94711213541555,3.33261032215466,5.56883598259338,-0.228784975015072,0.909929049877603,0.9524031488027,49.1007091999054
"Sand",15,34,30,0.892931360200951,9.75399189246493,3.05644619409872,5.10816500047436,0.894573896173393,9.61194491110399,3.0790561248624,5.2642831880513,0.274916963694973,0.894483930881504,0.944202435810162,50.8255014419556
"Sand",15,35,30,0.892282519099885,9.75006507505115,3.04715875995095,5.12817090092475,0.897962398656546,9.52898613385893,3.13087385613084,5.27863083159196,0.103628353803462,0.8979477289144,0.946144313879107,44.2848567962646
"Sand",15,36,30,0.896036759372365,9.63502415804899,3.10173775263699,5.21275288739599,0.882852868653599,10.0725714198258,2.92108601599607,4.94411982048387,0.123290524082408,0.882762884929198,0.938261644348515,44.7819907665253
"Sand",15,37,30,0.887569643893916,9.89454225922601,2.98184349499166,5.02549776404611,0.906559217371233,9.26909469807537,3.26989114275586,5.47248697443263,0.319673245477359,0.906440643852451,0.95079802285989,48.6979250907898
"Sand",15,38,30,0.891494550366271,9.82589112217446,3.03759438875984,5.13948296109599,0.896553335193638,9.49416641201787,3.1086403209666,5.20319508382207,0.242107995679054,0.896482717461208,0.945321044915621,42.1367030143738
"Sand",15,39,30,0.891649234809706,9.81880320064438,3.03872444729024,5.10245484874492,0.898269952178636,9.4218566507781,3.13230963533443,5.19005985895164,0.332113790220343,0.898041264333187,0.945748020395642,37.6735968589783
"Sand",15,40,30,0.895762598280596,9.61929264172973,3.09735011589851,5.20048634168641,0.89246849547413,9.71856604094346,3.04908346692961,5.1679434793576,-0.241443376667962,0.892399277357324,0.943049496082927,33.5199670791626
"Sand",15,41,30,0.894002206210989,9.73260327837615,3.07347870328148,5.19131403539854,0.891750894988494,9.66568033321346,3.03738165023782,5.04879101291113,0.291868637960961,0.891568595192222,0.943205387338757,39.2147436141968
"Sand",15,42,30,0.89260810548533,9.72136392941309,3.05091050579403,5.10216471270349,0.899981997830453,9.48048715544265,3.15949345423421,5.36892241563545,0.310914999573292,0.899788192760643,0.947745775436637,45.1317000389099
"Sand",15,43,30,0.891440724174977,9.77116841205561,3.03541989282816,5.10686111380842,0.896645425411302,9.63353674936321,3.10901326012084,5.23691363956595,0.316089526353833,0.896507550634383,0.945716710384613,46.2008671760559
"Sand",15,44,30,0.893992703668984,9.7200087014551,3.07130967068374,5.2160447132532,0.892424136685949,9.67371179391185,3.0491832305264,5.02909338591397,-0.00833803338263004,0.892406318232658,0.943383648188949,47.4045374393463
"Sand",15,45,30,0.89263514239097,9.77651149042284,3.05405474765499,5.1552130889809,0.899796610636834,9.33329490512778,3.15951158128837,5.25270019841175,-0.00822199425989059,0.89978934264701,0.947110480916913,44.8854804039001
