"filename","Depth","stat","RMSE.val","R2.val","RPD.val","RPIQ.val","ME.val","MEC.val","CCC.val"
"ESOC",15,"mean",1.82841122472521,0.980319156749424,7.14912980820522,2.68651962294503,0.00101717952040801,0.980297346893134,0.990054414972766
"ESOC",15,"sd",0.0912940203641953,0.00191107190922944,0.33663824100387,0.15430090187977,0.0368381758532436,0.00191047678372244,0.00096402727106741
"ESOC",15,"q25",1.75293828781624,0.978714280517905,6.85075713882871,2.57506123113601,-0.0248377061703278,0.978686802267764,0.989276486429551
"ESOC",15,"med",1.79922401442397,0.980741110561407,7.20085713332306,2.7195603330345,-0.00284458154981539,0.98070884663821,0.990268498559451
"ESOC",15,"q75",1.91707813695503,0.981879563734779,7.42714171036752,2.77715106859806,0.0199952984142143,0.981866467072345,0.990841679711279
"ESOC",15,"q2.5",1.68536456216624,0.97640460331228,6.50559383143639,2.38859883117852,-0.0545504880023586,0.976364168126243,0.988112503714188
"ESOC",15,"q97.5",1.9897633113347,0.982818516041378,7.62643237099175,2.97568190096526,0.0912079168456845,0.982801786012013,0.991321982269011
"ESOC",30,"mean",1.71963708601665,0.972766642649416,6.06841647766833,1.56123623638925,0.00595009673421322,0.972688634986702,0.986169850694471
"ESOC",30,"sd",0.059978007271335,0.00233462254012308,0.257122401670627,0.0714764257424049,0.0441588286338127,0.00233269791491079,0.00116667529490143
"ESOC",30,"q25",1.6802795829778,0.971446259314069,5.91390682787647,1.51380362145579,-0.0300411061144103,0.971395153150197,0.985507348635525
"ESOC",30,"med",1.72789265523447,0.973100102395015,6.09353654262286,1.55724171442578,0.00473927257365757,0.973056657723071,0.986264496226964
"ESOC",30,"q75",1.75542255370587,0.974205171279823,6.22578493957572,1.61062457013477,0.0427350430976123,0.974189267989413,0.986979313164644
"ESOC",30,"q2.5",1.60802729630813,0.967918408962405,5.57503370779436,1.42174123917901,-0.0679461007565172,0.967810640885959,0.983776652286853
"ESOC",30,"q97.5",1.81733305025625,0.976676115038208,6.52644667144623,1.6899427565738,0.0750495549877173,0.976512435937839,0.988246549518238
"ESOC",60,"mean",1.69703372749013,0.96241691054332,5.17168420587231,0.912775630438996,0.00301833678938001,0.962326862749314,0.980830406216892
"ESOC",60,"sd",0.0806718388658537,0.00382300436010557,0.252174697840682,0.0482194502525133,0.0360084297407143,0.00384145676722336,0.00195158225132122
"ESOC",60,"q25",1.62780917112543,0.95977007228435,4.98506590851364,0.878013363077805,-0.0209451911827294,0.95974704153096,0.979498681098932
"ESOC",60,"med",1.69117225601057,0.963629588567822,5.24153436390793,0.907149273060696,0.00693079097407744,0.963589480910575,0.981381327001966
"ESOC",60,"q75",1.7479623408323,0.96529316748225,5.36084303805089,0.946923393169617,0.0262448072113503,0.965192578129422,0.982352298104794
"ESOC",60,"q2.5",1.56938220430336,0.953925471707334,4.65587429512182,0.830814554792831,-0.0671501576604464,0.953848658464452,0.976581489839726
"ESOC",60,"q97.5",1.8527353113791,0.966840566061721,5.48507077964275,0.998936233747986,0.0620628153896569,0.966751405680038,0.983017849452315
"ESOC",100,"mean",1.66244397721986,0.966081957958518,5.43321651370022,0.522741927963799,0.00298808203851018,0.965918819425748,0.982697170839845
"ESOC",100,"sd",0.0651441409085764,0.00294893159676298,0.239023884420929,0.0283370414151241,0.0409668945126413,0.00302103589399293,0.00151226524457896
"ESOC",100,"q25",1.61779197071456,0.964060465171868,5.25530789377422,0.503741634079171,-0.0260996710317619,0.963779939770961,0.981775815777927
"ESOC",100,"med",1.64587341624997,0.966218048874476,5.42901091690807,0.522816542665327,0.00331219122224071,0.966060684071296,0.982716640205019
"ESOC",100,"q75",1.70491566604126,0.968263695280633,5.610001234681,0.54141893500243,0.0266521110934009,0.968215159859474,0.983869175822117
"ESOC",100,"q2.5",1.55771591006883,0.960061094307908,4.99056984500043,0.469894033021148,-0.0716554039037266,0.959819128559752,0.979188731716179
"ESOC",100,"q97.5",1.79356657811379,0.970926787782044,5.85539123755859,0.566664932087969,0.0678023149120605,0.970823532619833,0.98513458726822
"ESOC",200,"mean",1.620911991783,0.945831065704799,4.36655671352884,0.232140535697725,-0.00727880414177374,0.945376608447213,0.972121960013543
"ESOC",200,"sd",0.171339165395476,0.0129328723160961,0.493287866411039,0.0254925020019539,0.032045922780465,0.0133890892433622,0.00652295253777087
"ESOC",200,"q25",1.48684597361036,0.936380174962226,3.94947683644945,0.208577870134341,-0.0284381703286725,0.93586729053652,0.967584268792294
"ESOC",200,"med",1.55509587743853,0.950100171561816,4.47262195971977,0.237938348126592,-0.008146542068744,0.949987714456778,0.974399458045837
"ESOC",200,"q75",1.80258770832655,0.955757790734979,4.739039642786,0.250665887336531,0.0140178473195803,0.95545739345339,0.976998647153469
"ESOC",200,"q2.5",1.39589319906954,0.91866192621088,3.4918051216241,0.190192131764731,-0.0667765335005606,0.917952572035129,0.958258578795726
"ESOC",200,"q97.5",1.94478214687406,0.961536813016976,5.07872209010757,0.266402619001786,0.0498778838805842,0.961216276818561,0.979877656716268
"ESOC",250,"mean",1.34618610439213,0.928789400398989,3.76739069786214,0.169276927051695,0.00875462544819863,0.922871841662175,0.961485693470849
"ESOC",250,"sd",0.158266311701268,0.0247744927677493,0.64597737693386,0.0209726688879012,0.0829976006277623,0.0276004190548896,0.0129680186804086
"ESOC",250,"q25",1.25982203807185,0.919239873353135,3.36230945101936,0.158689073647189,-0.0300091940769029,0.911320576355171,0.955959115468615
"ESOC",250,"med",1.33271524204157,0.931274892650428,3.68000097588843,0.168858462829958,0.00781232864788052,0.925970357318727,0.963223590690493
"ESOC",250,"q75",1.41529700588575,0.949080418063954,4.26902963271002,0.179519753171775,0.0602847067493422,0.94499021389145,0.970336692293206
"ESOC",250,"q2.5",1.11234275669566,0.873115025660859,2.62943594049019,0.12833401400583,-0.177657134877237,0.854408616615161,0.931158205253702
"ESOC",250,"q97.5",1.77353349761941,0.959857889691588,4.92283636643871,0.210048256909343,0.152839305344391,0.958465661212748,0.979453595132356
